"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.779177558E1,5.690117340E0,-6.044430542E0,2.993774414E-4
2.780177158E1,6.048023071E0,-6.103856964E0,-2.273771667E-1
2.781176758E1,6.139931946E0,-6.136040039E0,-4.779560852E-1
2.782176258E1,5.851781158E0,-6.051465912E0,-7.161108398E-1
2.783175858E1,5.449268188E0,-5.977220306E0,-7.780819702E-1
2.784175458E1,5.178930359E0,-6.137985992E0,-8.069718933E-1
2.785175058E1,5.119054871E0,-6.331234131E0,-7.834707642E-1
2.786174558E1,5.205275574E0,-6.432723083E0,-6.930587769E-1
2.787174158E1,5.546266479E0,-6.640940094E0,-5.749543762E-1
2.788173758E1,6.140530701E0,-6.949448547E0,-4.519102478E-1
2.789173358E1,6.697073364E0,-7.162605286E0,-2.893482971E-1
2.790172958E1,7.032376099E0,-7.205266571E0,2.619552612E-2
2.791172458E1,7.195536804E0,-7.246281281E0,3.589535522E-1
2.792172058E1,7.242539063E0,-7.336094513E0,6.638694763E-1
2.793171658E1,7.277715912E0,-7.460485840E0,8.915460205E-1
2.794171258E1,7.475005646E0,-7.623796234E0,1.058299255E0
2.795170758E1,7.830516357E0,-7.847431183E0,1.103654938E0
2.796170358E1,8.352630615E0,-8.106542358E0,1.005459137E0
2.797169958E1,8.915310516E0,-8.337212677E0,8.854087830E-1
2.798169558E1,9.208850098E0,-8.357270966E0,7.596702576E-1
2.799169158E1,9.314530334E0,-8.282127228E0,7.297325134E-1
2.800168658E1,9.262887726E0,-8.034093018E0,8.440946960E-1
2.801168258E1,9.277557220E0,-7.991880798E0,1.243913269E0
2.802167858E1,9.554181976E0,-8.457113342E0,1.454076233E0
2.803167458E1,9.645043030E0,-8.840166779E0,1.336869965E0
2.804166958E1,9.591753845E0,-9.161099396E0,1.160536652E0
2.805166558E1,9.740993500E0,-9.703571320E0,8.550219727E-1
2.806166158E1,9.977950745E0,-1.003348526E1,4.044589233E-1
2.807165758E1,1.005144791E1,-1.007689499E1,8.756790161E-2
2.808165358E1,9.759255524E0,-9.655670929E0,2.005828857E-2
2.809164858E1,9.119635620E0,-8.955876160E0,2.333647156E-1
2.810164458E1,8.421786804E0,-8.455167389E0,6.276448059E-1
2.811164058E1,7.379504242E0,-7.943681030E0,9.455836487E-1
2.812163658E1,6.269562378E0,-7.621700592E0,1.204994202E0
2.813163258E1,5.217550049E0,-7.495363312E0,1.430575104E0
2.814162758E1,4.462370453E0,-7.401358795E0,1.568588104E0
2.815162358E1,4.050427094E0,-7.572602692E0,1.472787323E0
2.816161958E1,3.805985413E0,-7.625592499E0,1.190474396E0
2.817161558E1,3.794459381E0,-7.594606934E0,8.584648132E-1
2.818161058E1,4.013903046E0,-7.614814911E0,3.628454590E-1
2.819160658E1,4.305346985E0,-7.560328217E0,-1.597178650E-1
2.820160258E1,4.515659637E0,-7.377707977E0,-6.349795532E-1
2.821159858E1,4.653373260E0,-7.163952484E0,-9.204359436E-1
2.822159458E1,4.719086609E0,-7.099586334E0,-8.140072632E-1
2.823158958E1,4.589306488E0,-7.083719330E0,-4.679269409E-1
2.824158558E1,4.163442078E0,-6.985822906E0,2.484832764E-2
2.825158158E1,3.773652649E0,-6.936425629E0,6.279441833E-1
2.826157758E1,3.529660034E0,-6.965465240E0,1.082698517E0
2.827157358E1,3.446582794E0,-6.972201233E0,1.338965607E0
2.828156858E1,3.486699371E0,-6.901099091E0,1.556163940E0
2.829156458E1,3.667223969E0,-6.779701538E0,1.620081024E0
2.830156058E1,3.962410126E0,-6.735243988E0,1.562001801E0
2.831155658E1,4.268822937E0,-6.701564026E0,1.506467285E0
2.832155158E1,4.475543060E0,-6.621480560E0,1.517095184E0
2.833154758E1,4.604724426E0,-6.520740051E0,1.570983124E0
2.834154358E1,4.794080658E0,-6.473438416E0,1.630559235E0
2.835153958E1,4.952151947E0,-6.432573395E0,1.678908691E0
2.836153558E1,5.122946777E0,-6.339017944E0,1.697320404E0
2.837153058E1,5.339696045E0,-6.371500397E0,1.634301453E0
2.838152658E1,5.624403992E0,-6.503376160E0,1.535955963E0
2.839152258E1,5.938750305E0,-6.713239746E0,1.368304596E0
2.840151858E1,6.165229340E0,-6.835086365E0,1.164578247E0
2.841151358E1,6.397396545E0,-6.889423370E0,1.015188904E0
2.842150958E1,6.589297485E0,-6.976093140E0,9.583071899E-1
2.843150558E1,6.800508270E0,-7.116950226E0,9.485774231E-1
2.844150158E1,7.108567657E0,-7.509733429E0,9.169931030E-1
2.845149758E1,7.547904053E0,-8.097261658E0,8.493338013E-1
2.846149258E1,7.890840912E0,-8.566835175E0,7.713459778E-1
2.847148858E1,8.085885315E0,-8.886719971E0,6.801855469E-1
2.848148458E1,8.166118469E0,-9.138346710E0,5.885760498E-1
2.849148058E1,8.143665161E0,-9.251511383E0,5.704637146E-1
2.850147658E1,8.122858429E0,-9.351653137E0,6.903643799E-1
2.851147158E1,8.134833527E0,-9.455237732E0,8.119116211E-1
2.852146758E1,8.172854462E0,-9.478888550E0,9.322613525E-1
2.853146358E1,8.354426880E0,-9.680219879E0,9.107061768E-1
2.854145958E1,8.587342529E0,-9.957593079E0,6.433621216E-1
2.855145558E1,8.662935333E0,-1.007869125E1,2.332150269E-1
2.856145058E1,8.671317902E0,-1.009111542E1,-1.402583313E-1
2.857144658E1,8.702004089E0,-1.022793091E1,-4.317022705E-1
2.858144258E1,8.581055603E0,-1.036654266E1,-5.390290833E-1
2.859143858E1,8.168214111E0,-1.018377274E1,-3.329077148E-1
2.860143358E1,7.632178802E0,-9.613758087E0,2.210902405E-1
2.861142958E1,7.299869843E0,-8.967402191E0,9.250762939E-1
2.862142558E1,7.118447113E0,-8.257727966E0,1.460961914E0
2.863142158E1,6.949747925E0,-7.520511017E0,1.751657410E0
2.864141758E1,6.786287842E0,-6.881789246E0,1.800605621E0
2.865141258E1,6.714287567E0,-6.486012268E0,1.597028961E0
2.866140858E1,6.653663635E0,-6.428232422E0,1.126108246E0
2.867140458E1,6.364315338E0,-6.530918884E0,3.852987671E-1
2.868140058E1,5.928571472E0,-6.692582703E0,-3.267704773E-1
2.869139558E1,5.575605469E0,-6.869215393E0,-7.476951599E-1
2.870139158E1,5.274282074E0,-6.909631348E0,-9.913883972E-1
2.871138758E1,4.989125061E0,-6.899901581E0,-1.174008636E0
2.872138358E1,4.724625092E0,-6.767427063E0,-1.299597473E0
2.873137958E1,4.534370728E0,-6.530769196E0,-1.359622650E0
2.874137458E1,4.513863373E0,-6.293512573E0,-1.312620392E0
2.875137058E1,4.688250732E0,-6.231691132E0,-1.164727936E0
2.876136658E1,4.814138947E0,-6.190377045E0,-9.684860229E-1
2.877136258E1,4.724475403E0,-6.133944397E0,-7.111711121E-1
2.878135783E1,4.477489014E0,-6.094276886E0,-5.349874878E-1
2.879135283E1,4.276307373E0,-6.143823853E0,-3.948788452E-1
2.880134883E1,4.152514801E0,-6.123765564E0,-2.395019531E-1
2.881134483E1,4.089645538E0,-5.993536377E0,-9.624984741E-2
2.882134083E1,4.116739197E0,-5.892945557E0,-9.580078125E-3
2.883133683E1,4.281995544E0,-5.816604309E0,7.903564453E-2
2.884133183E1,4.537214813E0,-5.749094696E0,1.034349060E-1
2.885132783E1,4.886288910E0,-5.773943024E0,1.242416382E-1
2.886132383E1,5.205275574E0,-5.776038666E0,3.817062378E-2
2.887131983E1,5.419929199E0,-5.710475006E0,-1.441502380E-1
2.888131483E1,5.511987762E0,-5.613626404E0,-4.077520752E-1
2.889131083E1,5.460794220E0,-5.503605194E0,-5.998027039E-1
2.890130683E1,5.294490051E0,-5.503754883E0,-6.979985046E-1
2.891130283E1,5.136269073E0,-5.505850525E0,-7.246430969E-1
2.892129883E1,5.068759460E0,-5.504353638E0,-6.321354675E-1
2.893129383E1,5.144951019E0,-5.492228851E0,-4.252656555E-1
2.894128983E1,5.419929199E0,-5.527555389E0,-2.365081787E-1
2.895128583E1,5.757177887E0,-5.632187805E0,-6.960525513E-2
2.896128183E1,6.011199646E0,-5.703289948E0,-1.107696533E-2
2.897127783E1,6.156996460E0,-5.757177887E0,-3.412902832E-2
2.898127283E1,6.292913818E0,-5.853727112E0,-9.220825195E-2
2.899126883E1,6.516997833E0,-6.111491089E0,-1.050814819E-1
2.900126483E1,6.745572510E0,-6.390510864E0,-6.825805664E-2
2.901126083E1,7.029681702E0,-6.669530640E0,3.353027344E-2
2.902125583E1,7.285050659E0,-6.925947418E0,1.758842468E-1
2.903125183E1,7.433841248E0,-7.065756683E0,4.067042542E-1
2.904124783E1,7.528743896E0,-7.149582367E0,6.304888916E-1
2.905124383E1,7.659721527E0,-7.215744781E0,9.349557495E-1
2.906123983E1,7.916886749E0,-7.332501984E0,1.215023346E0
2.907123483E1,8.238867188E0,-7.528893585E0,1.335073700E0
2.908123083E1,8.600365448E0,-7.783514099E0,1.294657745E0
2.909122683E1,8.832981720E0,-7.991581421E0,1.117725677E0
2.910122283E1,8.820108490E0,-8.052355042E0,7.589218140E-1
2.911121883E1,8.673712921E0,-8.168663177E0,3.658392334E-1
2.912121383E1,8.512049103E0,-8.374934235E0,4.760101318E-2
2.913120983E1,8.450527039E0,-8.640631714E0,-1.329235840E-1
2.914120583E1,8.545579376E0,-8.979227600E0,-9.235794067E-2
2.915120183E1,8.904532928E0,-9.346863098E0,3.457809448E-2
2.916119783E1,9.412576447E0,-9.795330505E0,1.193019104E-1
2.917119283E1,9.766440582E0,-1.001597168E1,2.408491516E-1
2.918118883E1,9.766440582E0,-9.813293152E0,3.787124634E-1
2.919118483E1,9.542955322E0,-9.418563995E0,4.757107544E-1
2.920118083E1,9.154213715E0,-8.881630554E0,5.459147644E-1
2.921117583E1,8.650062103E0,-8.237220612E0,5.785469055E-1
2.922117183E1,8.127648468E0,-7.630382538E0,7.122189331E-1
2.923116783E1,7.552544403E0,-7.060517578E0,8.542735291E-1
2.924116383E1,6.957681427E0,-6.632707214E0,1.027912445E0
2.925115983E1,6.451883240E0,-6.487808533E0,1.251697083E0
2.926115483E1,6.133794708E0,-6.544690247E0,1.437909851E0
2.927115083E1,5.891149292E0,-6.761439514E0,1.517843628E0
2.928114683E1,5.648503876E0,-7.056026917E0,1.530866547E0
2.929114283E1,5.495372314E0,-7.305558014E0,1.402433624E0
2.930113883E1,5.405409393E0,-7.370223541E0,1.290616150E0
2.931113383E1,5.370232544E0,-7.249125366E0,1.290466461E0
2.932112983E1,5.470374298E0,-7.029831390E0,1.452579346E0
2.933112583E1,5.769302673E0,-6.867119751E0,1.819017334E0
2.934112183E1,5.876629486E0,-6.723418579E0,2.136656799E0
2.935111783E1,5.838009796E0,-6.575675812E0,2.426903229E0
2.936111283E1,5.929020538E0,-6.496640167E0,2.544109497E0
2.937110883E1,5.992039490E0,-6.530918884E0,2.517015839E0
2.938110483E1,6.036796417E0,-6.531068573E0,2.390079803E0
2.939110083E1,5.991740112E0,-6.530619507E0,2.065255280E0
2.940109583E1,5.872587891E0,-6.440506897E0,1.782642975E0
2.941109183E1,5.753884735E0,-6.358627167E0,1.646426239E0
2.942108783E1,5.715265045E0,-6.344406738E0,1.731000366E0
2.943108383E1,5.691165161E0,-6.296206970E0,1.986369324E0
2.944107983E1,5.642067261E0,-6.287974091E0,2.317480774E0
2.945107483E1,5.567522278E0,-6.306834869E0,2.653531952E0
2.946107083E1,5.491630096E0,-6.202651520E0,2.900967407E0
2.947106683E1,5.534890137E0,-6.104455719E0,3.009641418E0
2.948106283E1,5.576204224E0,-6.024072876E0,2.870281219E0
2.949105883E1,5.608986053E0,-5.933660889E0,2.726580048E0
2.950105383E1,5.691165161E0,-6.009852448E0,2.490221558E0
2.951104983E1,5.757926331E0,-6.196663971E0,2.279310150E0
2.952104583E1,5.734874268E0,-6.300997009E0,2.090852051E0
2.953104183E1,5.608387299E0,-6.392905884E0,1.994901581E0
2.954103783E1,5.431604919E0,-6.483766937E0,2.059267731E0
2.955103283E1,5.217999115E0,-6.398444366E0,2.194885712E0
2.956102883E1,5.039869537E0,-6.228996735E0,2.330503693E0
2.957102483E1,4.961282959E0,-6.096821594E0,2.369123383E0
2.958102083E1,5.101690979E0,-5.999823303E0,2.236499176E0
2.959101683E1,5.463488617E0,-6.035299530E0,1.821412354E0
2.960101183E1,5.840404816E0,-6.181545410E0,1.198557587E0
2.961100783E1,6.163882141E0,-6.342760162E0,7.285350037E-1
2.962100383E1,6.221961365E0,-6.403683472E0,3.273692322E-1
2.963099983E1,6.102060699E0,-6.355034637E0,2.350112915E-2
2.964099483E1,5.960455170E0,-6.503675537E0,2.903961182E-2
2.965099083E1,5.781277771E0,-6.842121735E0,2.224374390E-1
2.966098683E1,5.689518585E0,-7.288044434E0,5.771997070E-1
2.967098283E1,5.724246368E0,-7.839048615E0,9.701325989E-1
2.968097883E1,5.693111115E0,-8.152047729E0,1.244811401E0
2.969097383E1,5.626349945E0,-8.319100342E0,1.344953156E0
2.970096983E1,5.785918121E0,-8.893455963E0,1.429976349E0
2.971096583E1,5.908812561E0,-9.521250458E0,1.340013428E0
2.972096183E1,5.968987427E0,-9.935439148E0,1.391955414E0
2.973095783E1,6.133645020E0,-1.026879593E1,1.668729858E0
2.974095283E1,6.277196503E0,-1.040740768E1,2.024689636E0
2.975094883E1,6.297254791E0,-1.024589355E1,2.432292023E0
2.976094483E1,6.018684082E0,-9.636810150E0,2.743794250E0
2.977094083E1,5.559139709E0,-8.746461639E0,2.963686981E0
2.978093683E1,5.300327911E0,-8.157885590E0,3.113824768E0
2.979093246E1,5.220992889E0,-8.020621033E0,2.947071533E0
2.980092846E1,5.179379425E0,-7.982001343E0,2.326462097E0
2.981092446E1,5.322481842E0,-8.032745819E0,1.601819000E0
2.982092046E1,5.665568390E0,-8.196954346E0,9.199868774E-1
2.983091646E1,5.784570923E0,-8.174650726E0,3.195854187E-1
2.984091146E1,5.881718903E0,-8.111033020E0,-4.385879517E-2
2.985090746E1,6.061794434E0,-8.328830109E0,-4.132905579E-1
2.986090346E1,6.122118988E0,-8.591084747E0,-6.414161682E-1
2.987089946E1,6.124214630E0,-8.630303192E0,-5.081932068E-1
2.988089546E1,6.143075409E0,-8.496032410E0,-8.382568359E-2
2.989089046E1,6.264173584E0,-8.190817108E0,5.614823914E-1
2.990088646E1,6.349496155E0,-7.898475037E0,1.092128906E0
2.991088246E1,6.354136505E0,-7.627089386E0,1.422641602E0
2.992087846E1,6.264472961E0,-7.307653656E0,1.584604797E0
2.993087446E1,6.182742920E0,-7.008126526E0,1.583706665E0
2.994086946E1,6.210435333E0,-6.847809906E0,1.360969849E0
2.995086546E1,6.277196503E0,-6.958280182E0,9.147477722E-1
2.996086146E1,6.158643036E0,-7.001989288E0,3.388952637E-1
2.997085746E1,5.960155792E0,-6.741231537E0,-1.053808594E-1
2.998085346E1,5.848637695E0,-6.457571411E0,-3.279679871E-1
2.999084846E1,5.859415283E0,-6.194418640E0,-4.408332825E-1
3.000084446E1,5.933361511E0,-5.906417542E0,-3.592529297E-1
3.001084046E1,6.033353577E0,-5.621410217E0,-1.628613281E-1
3.002083646E1,6.121819611E0,-5.445975037E0,1.766326904E-2
3.003083246E1,6.208190002E0,-5.375771027E0,1.308279419E-1
3.004082746E1,6.221811676E0,-5.309458923E0,8.292755127E-2
3.005082346E1,6.193071442E0,-5.273234253E0,3.397933960E-2
3.006081946E1,6.088588715E0,-5.254373474E0,-4.086502075E-2
3.007081546E1,5.994434509E0,-5.184468842E0,-2.031275940E-1
3.008081146E1,6.017037506E0,-5.281467133E0,-2.589614868E-1
3.009080646E1,6.180796967E0,-5.408403168E0,-3.272195435E-1
3.010080246E1,6.368955688E0,-5.374723206E0,-3.858975220E-1
3.011079846E1,6.564598846E0,-5.203179932E0,-3.501219177E-1
3.012079446E1,6.781797180E0,-5.086871796E0,-2.408491516E-1
3.013079046E1,6.972350922E0,-5.087620239E0,-9.654922485E-2
3.014078546E1,7.071744232E0,-5.098547516E0,5.298980713E-2
3.015078146E1,7.168592834E0,-5.120701447E0,2.121089172E-1
3.016077746E1,7.381001129E0,-5.237009583E0,3.311114502E-1
3.017077346E1,7.721842346E0,-5.448968811E0,3.490740967E-1
3.018076946E1,7.932005310E0,-5.538183289E0,3.333567810E-1
3.019076446E1,8.112829285E0,-5.571863251E0,3.201841736E-1
3.020076046E1,8.271499329E0,-5.533842316E0,2.619552612E-1
3.021075646E1,8.385262756E0,-5.515430603E0,2.517764282E-1
3.022075246E1,8.516839142E0,-5.672304382E0,3.751199341E-1
3.023074846E1,8.762478333E0,-6.084397430E0,5.128335571E-1
3.024074346E1,9.015601959E0,-6.875652008E0,5.897735596E-1
3.025073946E1,9.202413483E0,-7.880063324E0,6.878196716E-1
3.026073546E1,9.132957916E0,-8.724307709E0,8.461903381E-1
3.027073146E1,8.898096313E0,-9.153465271E0,1.142873383E0
3.028072746E1,8.835975494E0,-9.482481079E0,1.602268066E0
3.029072246E1,8.820258179E0,-9.710007935E0,1.966311035E0
3.030071846E1,8.788374481E0,-9.570348358E0,2.327809296E0
3.031071446E1,8.643176422E0,-9.165889435E0,2.634072418E0
3.032071046E1,8.258476410E0,-8.590935059E0,2.793041840E0
3.033070646E1,7.809859314E0,-8.032745819E0,2.915936279E0
3.034070146E1,7.393425293E0,-7.830366669E0,2.836002502E0
3.035069746E1,6.911876678E0,-7.817493439E0,2.690954132E0
3.036069346E1,6.432423706E0,-7.876021729E0,2.590213623E0
3.037068946E1,6.027815094E0,-8.068072357E0,2.594554596E0
3.038068546E1,5.731281738E0,-8.186176758E0,2.700983276E0
3.039068046E1,5.548212433E0,-8.271948395E0,2.811303864E0
3.040067646E1,5.642516327E0,-8.521030426E0,2.782114563E0
3.041067246E1,5.896687775E0,-8.687184906E0,2.554737396E0
3.042066846E1,6.133645020E0,-8.492739258E0,2.286345520E0
3.043066446E1,6.361321564E0,-8.087531891E0,2.074835358E0
3.044066046E1,6.463109894E0,-7.672594757E0,1.959125977E0
3.045065546E1,6.370452576E0,-7.314239960E0,2.017504578E0
3.046065146E1,6.143225098E0,-7.069947968E0,2.240540771E0
3.047064746E1,5.771398315E0,-7.021897888E0,2.534379730E0
3.048064346E1,5.328020325E0,-7.016209717E0,2.858605499E0
3.049063946E1,4.896916809E0,-6.988517303E0,3.014581146E0
3.050063446E1,4.594246216E0,-6.897805939E0,3.113675079E0
3.051063046E1,4.566104736E0,-6.855144653E0,3.080294495E0
3.052062646E1,4.655618591E0,-6.839876404E0,2.927312622E0
3.053062246E1,4.762496338E0,-6.681505737E0,2.758912811E0
3.054061846E1,4.982688446E0,-6.548731842E0,2.578837280E0
3.055061346E1,5.216651917E0,-6.494993591E0,2.313139801E0
3.056060946E1,5.421875153E0,-6.417903900E0,2.016007690E0
3.057060546E1,5.621260529E0,-6.414610748E0,1.742825775E0
3.058060146E1,5.827681274E0,-6.414610748E0,1.461710358E0
3.059059746E1,5.968837738E0,-6.307733002E0,1.220262451E0
3.060059246E1,6.092031555E0,-6.200855255E0,1.109642487E0
3.061058846E1,6.270011444E0,-6.294261017E0,1.103355560E0
3.062058446E1,6.540349274E0,-6.513554993E0,1.152902527E0
3.063058046E1,6.827751617E0,-6.731651459E0,1.182840271E0
3.064057646E1,7.000941467E0,-6.773115234E0,1.265618134E0
3.065057246E1,7.167095947E0,-6.778803406E0,1.357676697E0
3.066056746E1,7.300618286E0,-6.834188232E0,1.339264984E0
3.067056346E1,7.417824554E0,-7.037315826E0,1.316362610E0
3.068055946E1,7.351512451E0,-7.266339569E0,1.278042297E0
3.069055546E1,7.204817505E0,-7.539970551E0,1.291214905E0
3.070055146E1,7.051087189E0,-7.904911652E0,1.301094360E0
3.071054646E1,6.838379517E0,-8.119714966E0,1.351389771E0
3.072054246E1,6.728807373E0,-8.342152405E0,1.473984833E0
3.073053846E1,6.771917725E0,-8.727900238E0,1.491348724E0
3.074053446E1,6.913223877E0,-9.290879517E0,1.420396271E0
3.075053046E1,6.896758118E0,-9.862241364E0,1.332528992E0
3.076052546E1,6.719676361E0,-1.013886612E1,1.316512299E0
3.077052146E1,6.446045380E0,-1.019784348E1,1.387315063E0
3.078051746E1,5.993835754E0,-9.849218445E0,1.506317596E0
3.079051287E1,5.497318268E0,-9.029073944E0,1.786385193E0
3.080050887E1,5.348228302E0,-8.515342255E0,2.138602753E0
3.081050387E1,5.397026825E0,-8.415799255E0,2.296524353E0
3.082049988E1,5.430108032E0,-8.580905914E0,2.294279022E0
3.083049588E1,5.323379974E0,-9.241182861E0,2.163151703E0
3.084049188E1,5.170847168E0,-9.891131287E0,1.817670135E0
3.085048787E1,5.055437164E0,-1.035157379E1,1.416354675E0
3.086048387E1,4.834496613E0,-1.041354492E1,1.297052765E0
3.087047888E1,4.686753845E0,-1.031235535E1,1.159638519E0
3.088047488E1,4.642146606E0,-1.005683670E1,9.442364502E-1
3.089047088E1,4.730762329E0,-9.665550385E0,8.156538391E-1
3.090046687E1,5.050048370E0,-9.245523834E0,8.416996765E-1
3.091046287E1,5.476212158E0,-8.835526428E0,8.812174988E-1
3.092045787E1,5.974076843E0,-8.648565216E0,8.196954346E-1
3.093045388E1,6.485862579E0,-8.962462463E0,6.671626282E-1
3.094044988E1,6.715784454E0,-9.146579590E0,5.104385376E-1
3.095044588E1,6.716532898E0,-8.876990204E0,4.682263184E-1
3.096044187E1,6.604266357E0,-8.533753967E0,5.779481506E-1
3.097043687E1,6.392756195E0,-8.154742126E0,9.071136475E-1
3.098043287E1,6.218368835E0,-7.767946472E0,1.193318481E0
3.099042888E1,6.101611633E0,-7.461383972E0,1.345551910E0
3.100042488E1,5.993985443E0,-7.153623962E0,1.297202454E0
3.101042088E1,5.962101746E0,-6.946005707E0,1.085243225E0
3.102041687E1,5.959257660E0,-6.912026367E0,7.162605286E-1
3.103041187E1,5.880521393E0,-6.861880646E0,2.761756897E-1
3.104040787E1,5.725743256E0,-6.669380951E0,3.188369751E-2
3.105040388E1,5.623805237E0,-6.397396545E0,-5.493576050E-2
3.106039988E1,5.601501617E0,-6.169720001E0,-7.738906860E-2
3.107039588E1,5.621410217E0,-5.979914703E0,2.095642090E-3
3.108039087E1,5.619464264E0,-5.781876526E0,4.281097412E-2
3.109038687E1,5.604046326E0,-5.710175629E0,-8.038284302E-2
3.110038287E1,5.658832397E0,-5.794300690E0,-2.390528870E-1
3.111037888E1,5.840255127E0,-6.007607117E0,-4.806504822E-1
3.112037488E1,6.049220581E0,-6.123166809E0,-7.604187012E-1
3.113036988E1,6.267017670E0,-6.177803192E0,-9.800120544E-1
3.114036587E1,6.414311371E0,-6.204747162E0,-1.062041473E0
3.115036187E1,6.473288727E0,-6.181545410E0,-1.016685791E0
3.116035788E1,6.431076508E0,-6.123466187E0,-7.093748474E-1
3.117035388E1,6.289321289E0,-6.020929413E0,-2.592608643E-1
3.118034888E1,6.198160858E0,-6.032305756E0,2.275268555E-1
3.119034488E1,6.370153198E0,-6.287075958E0,6.602769470E-1
3.120034087E1,6.799759827E0,-6.761738892E0,9.042695618E-1
3.121033687E1,7.256160736E0,-7.265441437E0,9.660910034E-1
3.122033288E1,7.661817169E0,-7.622748413E0,9.915380859E-1
3.123032888E1,8.196205902E0,-8.124505005E0,8.996292114E-1
3.124032388E1,8.453520813E0,-8.427175598E0,7.556286621E-1
3.125031988E1,8.356073456E0,-8.394992523E0,6.771917725E-1
3.126031587E1,8.062533875E0,-8.458310852E0,6.649172974E-1
3.127031187E1,8.071814575E0,-9.127868500E0,6.909631348E-1
3.128030788E1,8.256680145E0,-1.009815079E1,6.918612671E-1
3.129030288E1,8.449030151E0,-1.090467361E1,8.930429077E-1
3.130029888E1,8.710686035E0,-1.163904648E1,1.281335449E0
3.131029488E1,9.070088654E0,-1.228495331E1,1.670675812E0
3.132029087E1,9.117090912E0,-1.252235962E1,1.983225861E0
3.133028687E1,8.913214874E0,-1.226279938E1,2.354304199E0
3.134028188E1,8.495733032E0,-1.167766617E1,2.500849457E0
3.135027788E1,7.946974182E0,-1.086111420E1,2.567610626E0
3.136027388E1,7.502548370E0,-1.011491592E1,2.614612885E0
3.137026987E1,7.175029449E0,-9.544302521E0,2.431842957E0
3.138026587E1,6.912774811E0,-9.179960175E0,2.131417694E0
3.139026187E1,6.678961029E0,-9.053323517E0,1.759740601E0
3.140025688E1,6.350993042E0,-8.987460480E0,1.357527008E0
3.141025288E1,5.812113647E0,-8.636141052E0,1.048120422E0
3.142024888E1,5.234165497E0,-8.222251740E0,9.184899902E-1
3.143024487E1,4.790188751E0,-7.902516632E0,8.788224792E-1
3.144024087E1,4.484823761E0,-7.692952423E0,7.732919312E-1
3.145023587E1,4.337380371E0,-7.688312073E0,6.285429382E-1
