"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.270734333e0,-3.001847080e0,-2.432650457e0,-3.250910108e0,5.049484198e0
3.280786333e0,-2.108775229e0,-3.201398517e0,-2.881098568e0,4.795478536e0
3.290838333e0,-1.078444083e0,-3.925852749e0,-2.635673386e0,4.849962437e0
3.300890333e0,1.536844155e-1,-4.432243259e0,-2.785893034e0,5.237327487e0
3.310943333e0,6.949901122e-1,-4.739798616e0,-3.952338881e0,6.210449647e0
3.320995333e0,3.549914789e-1,-4.828001525e0,-6.044345173e0,7.744012283e0
3.331047333e0,-8.123393449e-1,-4.825935119e0,-7.476371555e0,8.935640806e0
3.341099333e0,-2.153899654e0,-4.547639814e0,-7.659486469e0,9.164499144e0
3.351152333e0,-2.870461314e0,-3.862469516e0,-6.543038993e0,8.122165855e0
3.361204333e0,-3.390802403e0,-3.053264571e0,-4.724846116e0,6.568419620e0
3.371256333e0,-3.775583400e0,-2.349518838e0,-3.378740475e0,5.584904294e0
3.381308333e0,-3.855391461e0,-2.309339111e0,-1.707395010e0,4.807524121e0
3.391361333e0,-3.487030616e0,-2.909706656e0,1.040165870e0,4.659154470e0
3.401413333e0,-2.572431656e0,-3.531962083e0,3.276434666e0,5.461427002e0
3.411465333e0,-1.390185169e0,-3.869295555e0,4.575260891e0,6.151184855e0
3.421517333e0,-5.316794255e-1,-4.199479052e0,5.262632082e0,6.753784402e0
3.431570333e0,3.277522248e-1,-4.594944373e0,5.534666773e0,7.200935467e0
3.441622333e0,1.439061168e0,-4.798082492e0,5.657322646e0,7.556308105e0
3.451674333e0,1.988024963e0,-4.973642803e0,4.998726189e0,7.326433614e0
3.461726333e0,2.155964598e0,-4.782169295e0,3.798737204e0,6.476706791e0
3.471779333e0,2.675826216e0,-4.936593676e0,5.940162992e0,8.174077283e0
3.481831333e0,3.234841082e0,-5.168472029e0,2.884361315e0,6.745134553e0
3.491883333e0,3.687107133e0,-4.884707823e0,-4.067191061e0,7.348276849e0
3.501935333e0,2.943923100e0,-3.105674919e0,-3.898311778e0,5.788672960e0
3.511988333e0,2.943641264e0,-1.486820641e0,-2.227033557e0,3.979364016e0
3.522040333e0,2.965627672e0,-2.664207798e-1,9.399248596e-1,3.122400721e0
3.532092333e0,1.738300030e0,7.176767242e-1,3.424279175e0,3.906716619e0
3.542144333e0,-4.706359559e-1,1.308055471e0,4.659502312e0,4.862455050e0
3.552197333e0,-1.644281773e0,1.478650911e0,5.536608049e0,5.961887264e0
3.562249333e0,-1.620533599e0,1.364809715e0,5.408400829e0,5.808582807e0
3.572301333e0,-1.195878977e0,1.613522787e0,4.877405820e0,5.274719883e0
3.582353333e0,-7.948023757e-1,1.904106016e0,4.745969768e0,5.175090296e0
3.592406333e0,-5.776021416e-1,2.131427050e0,4.669037074e0,5.164931045e0
3.602458333e0,-5.245931118e-1,2.278116733e0,4.917576191e0,5.444958162e0
3.612510333e0,7.742678314e-2,2.888288305e0,5.426938841e0,6.148159841e0
3.622562333e0,7.558643780e-1,3.872409198e0,6.073218724e0,7.242297261e0
3.632615333e0,1.006764382e0,4.884182158e0,6.746432635e0,8.389467395e0
3.642667333e0,1.061993672e0,5.865605146e0,7.258031260e0,9.392133520e0
3.652719333e0,1.388735352e0,6.675273190e0,7.392259943e0,1.005650859e1
3.662771333e0,2.055687773e0,7.322942955e0,7.198766806e0,1.047251590e1
3.672824333e0,2.979148189e0,7.652575645e0,6.781379689e0,1.065008678e1
3.682876333e0,3.815111454e0,7.829046367e0,6.344454685e0,1.077502425e1
3.692928333e0,4.071923797e0,7.973486627e0,5.875793919e0,1.070896851e1
3.702980333e0,3.693088250e0,8.113221048e0,5.257437415e0,1.034910164e1
3.713033333e0,3.414821011e0,8.204698398e0,4.315657088e0,9.879421767e0
3.723085333e0,3.136686797e0,8.062036276e0,3.138507327e0,9.202470387e0
3.733137333e0,2.651244521e0,7.323518906e0,1.150361619e0,7.873141593e0
3.743189333e0,2.279453115e0,5.803803000e0,-2.988549050e0,6.914583226e0
3.753242333e0,2.388027723e0,3.812896821e0,-8.367453307e0,9.500270176e0
3.763294333e0,3.970323747e0,6.492298025e-1,-1.302341922e1,1.363064262e1
3.773346333e0,5.699146026e0,-4.762827290e0,-1.360304435e1,1.549863236e1
3.783398333e0,4.398433489e0,-1.227444703e1,-1.276441914e1,1.824660689e1
3.793450333e0,-1.216116264e0,-1.915048028e1,-1.170517381e1,2.247734254e1
3.803503333e0,-5.268417901e0,-2.007344923e1,-6.971715914e0,2.189302204e1
3.813555333e0,-7.466379833e0,-1.395184480e1,-1.948205424e0,1.594353491e1
3.823607333e0,-6.737485226e0,-6.483554683e0,-2.489203557e-1,9.353723849e0
3.833660333e0,-3.259632107e0,-1.679923768e0,-6.525328946e-1,3.724667035e0
3.843712333e0,-8.741841023e-1,1.732508363e0,-1.882197376e0,2.703414514e0
3.853764333e0,6.414100286e-1,3.967604792e0,-2.309666555e0,4.635499348e0
3.863816333e0,1.599311276e0,6.177490366e0,-1.334501258e-1,6.382553777e0
3.873869333e0,2.060374901e0,8.558940849e0,3.942822830e0,9.646059561e0
3.883921333e0,3.533315421e0,9.075907803e0,7.739179341e0,1.243990825e1
3.893973333e0,5.310117320e0,7.134524617e0,8.062308172e0,1.200414930e1
3.904025333e0,7.834114149e0,3.122243589e0,5.348349924e0,9.986320466e0
3.914078250e0,9.209113807e0,-4.557057340e0,4.050240275e0,1.104441012e1
3.924131250e0,8.458088658e0,-9.053734576e0,5.853837039e0,1.370316685e1
3.934183250e0,6.106371267e0,-1.095890186e1,6.137184924e0,1.396604235e1
3.944235250e0,2.417086046e0,-1.011460368e1,4.993001765e0,1.153592559e1
3.954287250e0,-1.260658233e0,-7.746892987e0,4.193573949e0,8.898857938e0
3.964340250e0,-3.578846228e0,-5.130022493e0,4.878741324e0,7.932678489e0
3.974392250e0,-3.375359322e0,-2.011439846e0,6.542777038e0,7.631963848e0
3.984444250e0,-1.171074504e0,6.637367445e-1,8.504555311e0,8.610425251e0
3.994497250e0,1.012726130e0,1.886890059e0,9.707966087e0,9.941356741e0
4.004549250e0,2.275498350e0,2.197076663e0,8.886399543e0,9.432557206e0
4.014601250e0,2.295809823e0,1.890899495e0,6.653984063e0,7.288466749e0
4.024653250e0,1.556922324e0,9.490557253e-1,4.546990188e0,4.898962509e0
4.034706250e0,4.924951504e-1,-5.347331339e-1,2.649534795e0,2.747458030e0
4.044758250e0,-5.548995960e-1,-1.808430950e0,1.380338166e0,2.341723620e0
4.054810250e0,-1.484988123e0,-2.603908972e0,2.953896403e-1,3.012106688e0
4.064862250e0,-2.171239864e0,-2.265728238e0,-1.260495388e0,3.381812475e0
4.074914250e0,-2.572828097e0,-6.349772143e-1,-2.510257042e0,3.650209706e0
4.084967250e0,-2.680099653e0,9.272134513e-1,-2.677085706e0,3.899929078e0
4.095019250e0,-2.537326727e0,2.105656616e0,-1.628087032e0,3.677293038e0
4.105071250e0,-2.276114647e0,2.686662276e0,-3.644440877e-1,3.540010108e0
4.115123250e0,-1.844786306e0,2.538742923e0,-6.376271725e-2,3.138872062e0
4.125176250e0,-1.781276773e0,1.948156015e0,-6.431540338e-1,2.716966307e0
4.135228250e0,-2.012500238e0,1.425147133e0,-9.453871822e-1,2.641014670e0
4.145280250e0,-2.076017957e0,1.419720333e0,-1.114676355e0,2.750992504e0
4.155332250e0,-1.757822714e0,1.575097809e0,-1.231960391e0,2.662442527e0
4.165385250e0,-1.398446993e0,1.372718074e0,-1.087799774e0,2.241275809e0
4.175437250e0,-1.081788471e0,6.229202557e-1,-1.010158763e0,1.605838307e0
4.185489250e0,-7.097555012e-1,-5.567841536e-1,-1.448570056e0,1.706492506e0
4.195541250e0,1.240232447e-1,-1.013817147e0,-2.436994938e0,2.642376071e0
4.205594250e0,1.460110852e0,-4.703640604e-1,-3.384506414e0,3.715918421e0
4.215646250e0,2.623979539e0,2.079100317e-1,-3.601821692e0,4.461122583e0
4.225698250e0,2.988230961e0,7.445364940e-1,-3.150326596e0,4.405498443e0
4.235750250e0,2.601893436e0,1.170101527e0,-2.404086224e0,3.730766357e0
4.245803250e0,1.797029172e0,1.506836829e0,-1.470318629e0,2.767979036e0
4.255855250e0,8.458886218e-1,1.652799704e0,-4.289131486e-1,1.905581515e0
4.265907250e0,-2.670748640e-2,1.670265337e0,5.629803018e-1,1.762795055e0
4.275959250e0,-7.512929517e-1,1.543441569e0,1.373607436e0,2.198510942e0
4.286012250e0,-1.295584821e0,1.445553331e0,1.874181136e0,2.698280822e0
4.296064250e0,-1.821955852e0,1.477946906e0,2.009524152e0,3.089018857e0
4.306116250e0,-2.271608490e0,1.321435069e0,1.634039205e0,3.094588809e0
4.316168250e0,-2.829249261e0,8.320640498e-1,5.307248676e-1,2.996439695e0
4.326221250e0,-3.553034863e0,-1.105673397e-1,-1.398779699e0,3.820061063e0
4.336273250e0,-4.680766881e0,-1.291464581e0,-3.836080154e0,6.188131407e0
4.346325250e0,-5.588226099e0,-2.141379011e0,-6.145410787e0,8.577869709e0
4.356377250e0,-5.710912378e0,-2.236169978e0,-7.340393386e0,9.565372518e0
4.366430250e0,-5.452078360e0,-1.927092590e0,-7.097863744e0,9.155245165e0
4.376482250e0,-5.100719756e0,-1.758179394e0,-5.812248133e0,7.930369801e0
4.386534250e0,-4.584178480e0,-1.862731703e0,-4.355751738e0,6.592195001e0
4.396586250e0,-4.190686010e0,-2.239492366e0,-3.131481313e0,5.690637091e0
4.406639250e0,-4.013013684e0,-2.778565303e0,-2.426279916e0,5.450829130e0
4.416691250e0,-3.904770028e0,-3.345975602e0,-1.955438869e0,5.501501874e0
4.426743250e0,-3.782913469e0,-3.745366158e0,-1.734662185e0,5.598861926e0
4.436795250e0,-3.604185721e0,-3.934797235e0,-2.378241823e0,5.841987518e0
4.446848250e0,-3.085237146e0,-3.981175595e0,-3.757224312e0,6.283723569e0
4.456900250e0,-2.282538544e0,-3.750536267e0,-5.895843437e0,7.351018591e0
4.466952250e0,-1.161577602e0,-3.287635008e0,-7.613957709e0,8.374375109e0
4.477004250e0,-4.413069069e-1,-3.092977105e0,-7.686832727e0,8.297509056e0
4.487057250e0,-9.489443359e-1,-3.107961765e0,-6.088147250e0,6.901120099e0
4.497109250e0,-1.930271137e0,-2.999713431e0,-3.622277591e0,5.083809819e0
4.507161250e0,-2.893822694e0,-2.986779390e0,-1.712839645e0,4.497652784e0
4.517213250e0,-3.467327546e0,-3.606411756e0,-1.074045807e0,5.116848685e0
4.527266250e0,-3.704137441e0,-5.099360279e0,-1.531746845e-1,6.304567544e0
4.537318250e0,-3.190131809e0,-6.435434437e0,1.802502458e0,7.405455588e0
4.547370250e0,-1.680572517e0,-6.590567501e0,3.502327225e0,7.650241823e0
4.557422250e0,1.868755504e-1,-6.301365384e0,4.608836188e0,7.809193248e0
4.567475250e0,1.417975231e0,-6.246635445e0,5.071451519e0,8.170111912e0
4.577527250e0,2.300017772e0,-6.271068036e0,4.858629241e0,8.259700610e0
4.587579250e0,3.099309932e0,-6.176249002e0,4.024606959e0,7.996826556e0
4.597631250e0,3.865807691e0,-6.030415936e0,2.978357645e0,7.757641376e0
4.607684250e0,4.917118939e0,-5.769469904e0,1.950137637e0,7.827380049e0
4.617736250e0,6.597961890e0,-5.738576725e0,2.079232464e0,8.988190672e0
4.627788250e0,5.475312856e0,-4.569301994e0,1.575388416e0,7.303384164e0
4.637840250e0,3.278808635e0,-2.012338563e0,-3.514794950e-1,3.863111491e0
4.647893250e0,2.849748722e0,-6.016866767e-1,-2.408113932e0,3.779167546e0
4.657945250e0,2.168351632e0,3.866740322e-1,-1.995481625e0,2.972072092e0
4.667997250e0,1.131883906e0,1.179596820e0,2.298214491e-1,1.650886954e0
4.678049250e0,-2.155005947e-1,1.894390283e0,2.779302052e0,3.370411688e0
4.688102250e0,-2.129472618e0,2.465096072e0,5.263221481e0,6.189737687e0
4.698154250e0,-3.018788510e0,2.383978234e0,6.629858451e0,7.664950056e0
4.708206250e0,-2.744017614e0,2.086561364e0,6.428770366e0,7.294687067e0
4.718258250e0,-1.843814791e0,1.915503994e0,5.737687363e0,6.323754012e0
4.728310250e0,-1.388699977e0,1.834742836e0,4.918950287e0,5.430547010e0
4.738363250e0,-8.028200778e-1,1.526744260e0,4.802947376e0,5.103309868e0
4.748415250e0,-6.975991398e-2,1.593199620e0,5.182104228e0,5.421932838e0
4.758467250e0,5.899191552e-1,2.112878512e0,5.841046840e0,6.239398080e0
4.768519250e0,1.098187645e0,2.838194039e0,6.497758155e0,7.175111326e0
4.778572250e0,1.236529113e0,3.845023763e0,6.877079898e0,7.975427256e0
4.788624250e0,1.480327454e0,4.800591533e0,7.043701571e0,8.651634542e0
4.798676250e0,2.020339893e0,5.453465905e0,7.249659802e0,9.294064283e0
4.808728250e0,3.188903309e0,5.964997872e0,7.146636540e0,9.839955170e0
4.818781250e0,4.223140103e0,6.432216715e0,6.860294296e0,1.030882932e1
4.828833250e0,5.017196959e0,6.941030896e0,6.338520346e0,1.065490570e1
4.838885250e0,5.267021002e0,7.528257408e0,5.835173312e0,1.088418198e1
4.848937250e0,4.829344923e0,8.078495604e0,5.276926185e0,1.079030183e1
4.858990250e0,3.996290647e0,8.330777816e0,4.635094864e0,1.033713221e1
4.869042250e0,3.119323782e0,8.307072619e0,3.959773616e0,9.716863869e0
4.879094250e0,2.710022195e0,8.119451256e0,3.018112280e0,9.076271852e0
4.889146250e0,2.736862376e0,7.597351617e0,1.488880322e0,8.211390374e0
4.899199250e0,2.858159649e0,6.667265428e0,-2.142878529e0,7.563956191e0
4.909250833e0,2.908600947e0,5.035360165e0,-7.594743758e0,9.565298961e0
4.919302833e0,3.619059868e0,2.256953321e0,-1.174478636e1,1.249525667e1
4.929354833e0,5.050740681e0,-2.596549081e0,-1.318092567e1,1.435231166e1
4.939407833e0,4.050145842e0,-1.027499398e1,-1.376602029e1,1.764886674e1
4.949459833e0,-1.770143090e0,-1.883539488e1,-1.324693138e1,2.309516611e1
4.959511833e0,-6.193971328e0,-2.281816501e1,-8.352693765e0,2.507591331e1
4.969563833e0,-8.752026435e0,-1.891415219e1,-2.090084604e0,2.094544279e1
4.979616833e0,-8.190610117e0,-9.540687187e0,-6.556775272e-2,1.257438290e1
4.989668833e0,-3.970634235e0,-2.916550237e0,-8.639304981e-1,5.001857396e0
4.999720833e0,-1.128616628e0,1.314709602e0,-1.137809401e0,2.072883756e0
5.009772833e0,6.187682940e-1,4.616634035e0,-1.727595825e0,4.967974572e0
5.019825833e0,2.213140134e0,7.358112203e0,-1.800574046e0,7.891886425e0
5.029877833e0,3.205727795e0,9.859713027e0,-5.129499167e-2,1.036789578e1
5.039929833e0,4.102856445e0,1.085827947e1,3.850056169e0,1.222941521e1
5.049981833e0,5.963796269e0,8.939372393e0,6.940888808e0,1.279277852e1
5.060034833e0,7.883909622e0,5.604224666e0,7.514462657e0,1.224869438e1
5.070086833e0,9.649236653e0,-8.423060328e-1,6.428692013e0,1.162520230e1
5.080138833e0,9.869059217e0,-7.808886337e0,6.685283039e0,1.425026473e1
5.090190833e0,7.619197399e0,-1.202885462e1,7.352110037e0,1.602495037e1
5.100243833e0,3.827069010e0,-1.258267716e1,4.837600315e0,1.401330077e1
5.110295833e0,-1.267031113e0,-1.063098650e1,3.141383865e0,1.115757744e1
5.120347833e0,-5.235538423e0,-7.933892791e0,3.645847718e0,1.018085080e1
5.130399833e0,-5.746662254e0,-3.694481934e0,6.001586823e0,9.093534419e0
5.140452833e0,-2.930415739e0,1.635355121e-1,8.326440936e0,8.828572871e0
5.150504833e0,-8.060617011e-2,1.995330766e0,9.826843489e0,1.002769640e1
5.160556833e0,1.656926084e0,2.538710763e0,9.245089971e0,9.729447310e0
5.170608833e0,2.169663162e0,2.337428550e0,7.420432413e0,8.076746106e0
5.180661833e0,2.125497388e0,1.458458721e0,5.549419298e0,6.118896595e0
5.190713833e0,1.148774685e0,-1.113298166e-1,3.492766442e0,3.678518047e0
5.200765833e0,2.970005482e-2,-1.864802787e0,1.637463627e0,2.481865963e0
5.210817833e0,-9.803514122e-1,-3.253414178e0,8.548559117e-1,3.503793849e0
5.220869833e0,-1.615806417e0,-3.643897086e0,-2.429635048e-2,3.986151862e0
5.230922833e0,-2.090312645e0,-2.307411869e0,-1.191371359e0,3.333604986e0
5.240974833e0,-2.611293420e0,-3.789802659e-1,-1.974215301e0,3.295452234e0
5.251026833e0,-2.987844753e0,1.357660909e0,-1.425009724e0,3.577864185e0
5.261078833e0,-2.842523317e0,2.717665383e0,-4.294505078e-1,3.956017149e0
5.271131833e0,-2.409749837e0,2.958717433e0,-2.061336476e-1,3.821438761e0
5.281183833e0,-2.151992292e0,2.352892681e0,-4.487099936e-1,3.220017927e0
5.291235833e0,-2.065616345e0,2.097783340e0,-5.906108809e-1,3.002713280e0
5.301287833e0,-1.855580558e0,2.224846845e0,-7.387981097e-1,2.989806906e0
5.311340833e0,-1.627588557e0,2.470249808e0,-1.095811629e0,3.154676172e0
5.321392833e0,-1.287533498e0,2.404237667e0,-1.579267605e0,3.151537313e0
5.331444833e0,-9.043304459e-1,1.783987250e0,-1.737124448e0,2.649155603e0
5.341496833e0,-2.069920554e-1,4.574738735e-1,-1.589480352e0,1.666906070e0
5.351549833e0,8.208631235e-1,-5.300430822e-1,-1.764632381e0,2.017099248e0
5.361601833e0,1.860297507e0,-3.996969509e-1,-2.542613779e0,3.175743897e0
5.371653833e0,2.750033814e0,1.447127402e-1,-3.385410978e0,4.364015954e0
5.381705833e0,3.536023267e0,8.820355242e-1,-3.549770363e0,5.087466642e0
5.391758833e0,3.635303434e0,1.453617811e0,-3.085005596e0,4.984545649e0
5.401810833e0,2.739264413e0,1.761555576e0,-2.415666050e0,4.054884713e0
5.411862833e0,1.388398553e0,1.749533701e0,-1.706545556e0,2.810839100e0
5.421914833e0,5.305522285e-2,1.420691555e0,-9.552439798e-1,1.712796080e0
5.431967833e0,-1.017143993e0,1.118483477e0,-7.090231374e-2,1.513477561e0
5.442019833e0,-1.794054693e0,7.597755075e-1,7.200249660e-1,2.077095813e0
5.452071833e0,-2.502677881e0,4.270701063e-1,1.325929239e0,2.864240528e0
5.462123833e0,-2.968682550e0,2.011874878e-1,1.404224626e0,3.290197454e0
5.472176833e0,-3.412389446e0,-5.915569603e-2,7.891679987e-1,3.502954076e0
5.482228833e0,-4.045892870e0,-6.491982275e-1,-3.839517148e-1,4.115595507e0
5.492280833e0,-4.897493929e0,-1.381757285e0,-2.242732454e0,5.560984521e0
5.502332833e0,-5.755013248e0,-2.059247850e0,-4.151573399e0,7.388926910e0
5.512385833e0,-6.385468810e0,-2.261192552e0,-5.390092027e0,8.656806325e0
5.522437833e0,-6.461296088e0,-2.012946088e0,-5.956022395e0,9.015237205e0
5.532489833e0,-6.014062443e0,-1.767356014e0,-5.828615659e0,8.559512536e0
5.542541833e0,-5.256045778e0,-1.934027388e0,-5.251197267e0,7.677340157e0
5.552594833e0,-4.586423226e0,-2.571590826e0,-4.307676223e0,6.797384190e0
5.562646833e0,-3.971965061e0,-3.277946171e0,-3.376118291e0,6.157890244e0
5.572698833e0,-3.400113510e0,-3.795864467e0,-2.692406580e0,5.763541630e0
5.582750833e0,-2.814159644e0,-4.178623788e0,-2.289110084e0,5.533571743e0
5.592803833e0,-2.234302816e0,-4.330485334e0,-2.445754360e0,5.452240520e0
5.602855833e0,-1.532478478e0,-4.329856759e0,-3.475960375e0,5.760073816e0
5.612907833e0,-6.751832539e-1,-4.289625576e0,-5.312504738e0,6.861447850e0
5.622959833e0,-3.453899123e-1,-4.166847496e0,-7.045341715e0,8.192603501e0
5.633011833e0,-7.894059804e-1,-4.039380534e0,-7.261291668e0,8.346622885e0
5.643064833e0,-1.915496685e0,-3.795658645e0,-5.640465124e0,7.063356066e0
5.653116833e0,-2.746231662e0,-3.368575090e0,-3.494044644e0,5.576507370e0
5.663168833e0,-3.417050262e0,-2.920397120e0,-2.093986305e0,4.958803331e0
5.673220833e0,-3.830973781e0,-3.040220602e0,-1.524706651e0,5.122892912e0
5.683273833e0,-3.623848738e0,-3.748818355e0,-6.714802853e-1,5.257071857e0
5.693325833e0,-2.612297679e0,-4.389372059e0,1.022734078e0,5.209287017e0
5.703377833e0,-8.191737898e-1,-4.261044971e0,2.577121707e0,5.046692604e0
5.713429833e0,7.559997410e-1,-4.320243351e0,3.519219246e0,5.623250157e0
5.723482833e0,1.816547178e0,-4.877375999e0,4.109356502e0,6.631398883e0
5.733534833e0,2.625980164e0,-5.161669378e0,4.286343534e0,7.204952705e0
5.743586833e0,3.307301825e0,-5.146341487e0,3.850162296e0,7.228196578e0
5.753638833e0,4.083543676e0,-5.074897867e0,3.149663522e0,7.235350553e0
5.763691833e0,5.428951453e0,-4.806901263e0,2.278971012e0,7.600889586e0
5.773743833e0,7.362001187e0,-4.800773966e0,1.930489823e0,8.998515605e0
5.783795833e0,6.867023857e0,-4.239783910e0,1.985284081e0,8.311025035e0
5.793847833e0,5.024955044e0,-2.060404429e0,5.119810331e-1,5.455049421e0
5.803900833e0,4.080816827e0,-2.084468061e-1,-1.887970040e0,4.501216160e0
5.813952833e0,2.969708736e0,8.200743341e-1,-2.139028430e0,3.750617885e0
5.824004833e0,1.120502813e0,1.221382778e0,-1.916670513e-1,1.668543886e0
5.834056833e0,-7.018231684e-1,1.618046778e0,2.309146153e0,2.905647448e0
5.844109833e0,-2.251576222e0,1.895839223e0,4.497905152e0,5.375402552e0
5.854161833e0,-3.552270925e0,1.866548181e0,5.758143847e0,7.018465031e0
5.864213833e0,-3.463087730e0,1.491637577e0,5.676792705e0,6.814978701e0
5.874265833e0,-3.056242558e0,1.093846818e0,5.096268271e0,6.042273556e0
5.884318833e0,-2.639707088e0,5.194888580e-1,4.516585836e0,5.257135132e0
5.894370833e0,-1.530506504e0,2.646894193e-1,4.269064135e0,4.542842638e0
5.904422833e0,-2.871596843e-2,9.311281621e-1,4.555350537e0,4.649628241e0
5.914475208e0,7.751238638e-1,1.780109376e0,5.505795561e0,5.838098248e0
5.924528208e0,1.081307537e0,2.678218312e0,6.543186343e0,7.152298010e0
5.934580208e0,1.356711614e0,3.753116058e0,7.060007701e0,8.109886268e0
5.944632208e0,1.463565972e0,4.829070396e0,7.304531828e0,8.877957618e0
5.954684208e0,1.712993281e0,5.927648782e0,7.420617769e0,9.650747854e0
5.964736208e0,2.164354475e0,6.930555024e0,7.236827502e0,1.025127775e1
5.974789208e0,3.172638987e0,7.592242904e0,6.924183898e0,1.075416724e1
5.984841208e0,4.158885927e0,8.123679963e0,6.372394436e0,1.113094422e1
5.994893208e0,4.304725718e0,8.670135595e0,5.872443464e0,1.132199218e1
6.004945208e0,3.917667232e0,9.090246345e0,5.183733262e0,1.117370958e1
6.014998208e0,3.615709122e0,9.375201044e0,4.362315822e0,1.095433916e1
6.025050208e0,3.073535698e0,9.335635275e0,3.529379660e0,1.044304690e1
6.035102208e0,2.818869283e0,8.837765912e0,2.089394925e0,9.508822298e0
6.045154208e0,2.619031918e0,7.765842644e0,-1.494157727e0,8.330675091e0
6.055207208e0,2.732949420e0,6.161874207e0,-7.029789290e0,9.739386210e0
6.065259208e0,3.563286494e0,3.657461457e0,-1.198562849e1,1.302802077e1
6.075311208e0,5.932628855e0,-1.180911859e0,-1.513645561e1,1.630039651e1
6.085363208e0,5.338916026e0,-9.628857937e0,-1.451898613e1,1.822141289e1
6.095416208e0,-1.040152422e0,-2.044706994e1,-1.352791114e1,2.453913132e1
6.105468208e0,-5.220418693e0,-2.541722196e1,-8.122804635e0,2.718948140e1
6.115520208e0,-6.730660940e0,-2.106413597e1,-3.102679975e0,2.232994052e1
6.125572208e0,-6.948219463e0,-1.075823595e1,-1.367309692e0,1.287971002e1
6.135625208e0,-3.585517024e0,-3.423998508e0,-1.733329897e0,5.252059657e0
6.145677208e0,-8.644171326e-1,7.143122363e-1,-2.508753138e0,2.747963111e0
6.155729208e0,5.112305430e-1,3.634560837e0,-2.491531334e0,4.436115140e0
6.165781208e0,1.956937802e0,6.073776548e0,-6.306166533e-1,6.412335337e0
6.175834208e0,3.207374371e0,8.308638504e0,2.995092669e0,9.396345259e0
6.185886208e0,4.350360020e0,8.965353327e0,6.518354387e0,1.190765033e1
6.195938208e0,5.566960360e0,7.592544621e0,7.864681054e0,1.226747690e1
6.205990208e0,7.217684303e0,4.950564428e0,6.898685360e0,1.114427721e1
6.216043208e0,9.000431358e0,-2.143121481e-2,5.782195199e0,1.069775702e1
6.226095208e0,9.314717445e0,-7.204528652e0,5.194331925e0,1.287051974e1
6.236147208e0,6.811192887e0,-9.796457849e0,5.172620044e0,1.300457354e1
6.246199208e0,2.880136994e0,-7.933553653e0,3.896025517e0,9.295992550e0
