"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.689215483E1,-2.709319687E1,8.644332886E0,7.803634644E0
2.690215083E1,-2.739820480E1,8.827991486E0,7.739624023E0
2.691214683E1,-2.770510101E1,8.881681442E0,7.724487305E0
2.692214283E1,-2.809856415E1,9.074522018E0,7.701873779E0
2.693213883E1,-2.825374222E1,8.961059570E0,7.746444702E0
2.694213383E1,-2.862077713E1,9.055370331E0,7.731048584E0
2.695212983E1,-2.908065414E1,9.351696014E0,7.729232788E0
2.696212583E1,-2.950212479E1,9.233137131E0,7.510208130E0
2.697212183E1,-3.007156754E1,9.429513931E0,7.599700928E0
2.698211683E1,-3.064171982E1,9.384695053E0,7.650451660E0
2.699211283E1,-3.117575455E1,9.406574249E0,7.613601685E0
2.700210883E1,-3.170313644E1,9.513349533E0,7.883331299E0
2.701210483E1,-3.229708862E1,9.370086670E0,7.793914795E0
2.702209983E1,-3.294643784E1,9.391183853E0,8.111160278E0
2.703209583E1,-3.348312378E1,9.196182251E0,8.404296875E0
2.704209183E1,-3.417661667E1,8.862794876E0,8.788955688E0
2.705208783E1,-3.471323776E1,8.575012207E0,9.309936523E0
2.706208283E1,-3.542974472E1,7.927625656E0,9.584716797E0
2.707207883E1,-3.605878067E1,7.614225388E0,1.015702820E1
2.708207483E1,-3.605878067E1,7.614225388E0,1.015702820E1
2.709207083E1,-3.665890503E1,6.934659958E0,1.053019714E1
2.710206683E1,-3.725751495E1,6.288257599E0,1.127227783E1
2.711206183E1,-3.771446228E1,5.793386459E0,1.223197937E1
2.712205783E1,-3.836472702E1,5.117647171E0,1.273045349E1
2.713205383E1,-3.885299301E1,4.781539917E0,1.374125671E1
2.714204983E1,-3.921360397E1,4.144151688E0,1.453559875E1
2.715204483E1,-3.946732712E1,3.935466766E0,1.537036133E1
2.716204083E1,-3.967795563E1,3.461494446E0,1.656887817E1
2.717203683E1,-3.985538864E1,2.878997803E0,1.727780151E1
2.718203283E1,-4.001133728E1,2.501749039E0,1.841583252E1
2.719202783E1,-4.008679962E1,2.183385849E0,1.915725708E1
2.720202383E1,-3.998515701E1,1.761716843E0,2.025885010E1
2.721201983E1,-4.009619141E1,1.691799164E0,2.133454895E1
2.722201583E1,-4.004191589E1,1.360630035E0,2.198602295E1
2.723201183E1,-4.005768967E1,1.186481476E0,2.329849243E1
2.724200683E1,-3.997644424E1,7.304058075E-1,2.388459778E1
2.725200283E1,-3.987878799E1,7.357425690E-1,2.446223450E1
2.726199883E1,-3.972106171E1,6.635570526E-1,2.527780151E1
2.727199483E1,-3.959740067E1,7.733154297E-1,2.591467285E1
2.728198983E1,-3.957986832E1,8.596572876E-1,2.669221497E1
2.729198583E1,-3.941733551E1,9.497280121E-1,2.716622925E1
2.730198183E1,-3.909410858E1,9.898376465E-1,2.793814087E1
2.731197783E1,-3.900415421E1,1.260583878E0,2.858442688E1
2.732197383E1,-3.875294113E1,1.218448639E0,2.917225647E1
2.733196883E1,-3.850589371E1,1.387750626E0,3.006050110E1
2.734196483E1,-3.831238174E1,1.354633331E0,3.060314941E1
2.735196083E1,-3.801724243E1,1.366111755E0,3.138107300E1
2.736195683E1,-3.807398224E1,1.392389297E0,3.163117981E1
2.737195183E1,-3.793838882E1,1.246641159E0,3.220539856E1
2.738194783E1,-3.785807800E1,1.182640076E0,3.243576050E1
2.739194383E1,-3.776680756E1,1.203153610E0,3.278408813E1
2.740193983E1,-3.736764908E1,1.202573776E0,3.338139343E1
2.741193483E1,-3.732717133E1,1.131433487E0,3.390011597E1
2.742193083E1,-3.714443207E1,9.051017761E-1,3.413336182E1
2.743192683E1,-3.693041992E1,8.885307312E-1,3.466036987E1
2.744192283E1,-3.674180222E1,7.967491150E-1,3.487985229E1
2.745191883E1,-3.628194809E1,5.879478455E-1,3.533444214E1
2.746191383E1,-3.624671555E1,5.632228851E-1,3.555302429E1
2.747190983E1,-3.595533752E1,2.255191803E-1,3.596597290E1
2.748190583E1,-3.576687241E1,-1.279067993E-1,3.600944519E1
2.749190183E1,-3.559545135E1,-5.251579285E-1,3.584780884E1
2.750189683E1,-3.519241714E1,-1.124702454E0,3.596107483E1
2.751189283E1,-3.522660446E1,-1.458598137E0,3.562144470E1
2.752188883E1,-3.499848557E1,-2.002536774E0,3.553155518E1
2.753188483E1,-3.468857193E1,-2.316404343E0,3.530627441E1
2.754188083E1,-3.450155640E1,-2.508507729E0,3.527043152E1
2.755187583E1,-3.411472702E1,-2.735600471E0,3.516268921E1
2.756187183E1,-3.384468079E1,-2.637169838E0,3.504057312E1
2.757186783E1,-3.338290024E1,-2.692837715E0,3.487359619E1
2.758186383E1,-3.279441071E1,-2.838680267E0,3.491676331E1
2.759185883E1,-3.258775330E1,-2.816057205E0,3.476490784E1
2.760185483E1,-3.199587631E1,-3.133212090E0,3.454418945E1
2.761185083E1,-3.184741974E1,-3.175949097E0,3.431777954E1
2.762184683E1,-3.161938095E1,-3.602560043E0,3.411433411E1
2.763184283E1,-3.161149216E1,-3.918096542E0,3.402391052E1
2.764183783E1,-3.145060349E1,-4.116962433E0,3.373434448E1
2.765183383E1,-3.130938721E1,-4.354658127E0,3.353138733E1
2.766182983E1,-3.142403793E1,-4.282922745E0,3.336882019E1
2.767182583E1,-3.115635681E1,-4.473052979E0,3.320347595E1
2.768182083E1,-3.103356171E1,-4.442502022E0,3.309765625E1
2.769181683E1,-3.079840469E1,-4.459547043E0,3.290100098E1
2.770181283E1,-3.067789078E1,-4.824069023E0,3.278530884E1
2.771180883E1,-3.053017426E1,-5.038568497E0,3.314195251E1
2.772180483E1,-3.040866470E1,-5.280091286E0,3.317210388E1
2.773179983E1,-3.028390121E1,-5.440711021E0,3.331733704E1
2.774179583E1,-3.000173569E1,-5.620451927E0,3.351266479E1
2.775179183E1,-3.009536362E1,-5.808122635E0,3.328938293E1
2.776178783E1,-3.013827896E1,-5.787416458E0,3.331425476E1
2.777178283E1,-3.006355667E1,-5.948908806E0,3.313865662E1
2.778177958E1,-2.998900986E1,-5.956600189E0,3.331460571E1
2.779177558E1,-2.984465790E1,-5.912078857E0,3.363897705E1
2.780177158E1,-2.983551407E1,-6.133283615E0,3.360713196E1
2.781176758E1,-2.983913422E1,-6.117383003E0,3.397557068E1
2.782176258E1,-2.973716354E1,-6.303440094E0,3.427239990E1
2.783175858E1,-2.958807755E1,-6.459604263E0,3.450453186E1
2.784175458E1,-2.957229996E1,-6.465723991E0,3.474096680E1
2.785175058E1,-2.946435928E1,-6.809856415E0,3.491378784E1
2.786174558E1,-2.958112335E1,-7.080185890E0,3.564025879E1
2.787174158E1,-2.944711304E1,-7.489548683E0,3.575254822E1
2.788173758E1,-2.930043411E1,-7.861633301E0,3.623683167E1
2.789173358E1,-2.922192383E1,-8.151782990E0,3.656396484E1
2.790172958E1,-2.914732361E1,-8.542499542E0,3.680757141E1
2.791172458E1,-2.915696335E1,-9.092556000E0,3.722225952E1
2.792172058E1,-2.925405121E1,-9.407171249E0,3.724803162E1
2.793171658E1,-2.908006668E1,-9.727510452E0,3.742132568E1
2.794171258E1,-2.921655655E1,-1.012257195E1,3.772908020E1
2.795170758E1,-2.918561935E1,-1.040475464E1,3.788655090E1
2.796170358E1,-2.919975662E1,-1.055481911E1,3.825431824E1
2.797169958E1,-2.922901917E1,-1.074333382E1,3.862118530E1
2.798169558E1,-2.897416306E1,-1.106365395E1,3.902676392E1
2.799169158E1,-2.912385559E1,-1.115559578E1,3.923646545E1
2.800168658E1,-2.903427887E1,-1.149155807E1,3.959524536E1
2.801168258E1,-2.922858810E1,-1.160232830E1,3.988392639E1
2.802167858E1,-2.921858215E1,-1.172477341E1,4.002650452E1
2.803167458E1,-2.917728806E1,-1.181496716E1,4.009230042E1
2.804166958E1,-2.946061707E1,-1.172701263E1,4.037028503E1
2.805166558E1,-2.946458054E1,-1.189023590E1,4.043133545E1
2.806166158E1,-2.939183807E1,-1.191541672E1,4.082185364E1
2.807165758E1,-2.938515091E1,-1.192681885E1,4.112068176E1
2.808165358E1,-2.899187851E1,-1.240844536E1,4.144664001E1
2.809164858E1,-2.898408890E1,-1.289834785E1,4.155714417E1
2.810164458E1,-2.890916061E1,-1.361199379E1,4.184117126E1
2.811164058E1,-2.887675476E1,-1.429618263E1,4.233081055E1
2.812163658E1,-2.886652756E1,-1.489237690E1,4.254736328E1
2.813163258E1,-2.863917160E1,-1.563683033E1,4.304035950E1
2.814162758E1,-2.880152893E1,-1.616893005E1,4.332557678E1
2.815162358E1,-2.912831116E1,-1.661813736E1,4.393803406E1
2.816161958E1,-2.922251511E1,-1.700929070E1,4.422326660E1
2.817161558E1,-2.935213470E1,-1.715235901E1,4.492498779E1
2.818161058E1,-2.922478485E1,-1.739987183E1,4.587522888E1
2.819160658E1,-2.925441742E1,-1.776041794E1,4.645893860E1
2.820160258E1,-2.884007263E1,-1.827731705E1,4.723419189E1
2.821159858E1,-2.866118240E1,-1.866053391E1,4.820240784E1
2.822159458E1,-2.833063126E1,-1.937477303E1,4.907365417E1
2.823158958E1,-2.797316360E1,-2.020186806E1,4.988386536E1
2.824158558E1,-2.797717667E1,-2.107354927E1,5.052583313E1
2.825158158E1,-2.769532394E1,-2.209701157E1,5.125335693E1
2.826157758E1,-2.755619049E1,-2.294194794E1,5.184034729E1
2.827157358E1,-2.747431564E1,-2.358321571E1,5.263076782E1
2.828156858E1,-2.720850372E1,-2.421878433E1,5.335702515E1
2.829156458E1,-2.726229095E1,-2.463550186E1,5.444602966E1
2.830156058E1,-2.692721939E1,-2.498569870E1,5.524343872E1
2.831155658E1,-2.670806885E1,-2.522808266E1,5.608798218E1
2.832155158E1,-2.632226562E1,-2.543192291E1,5.712107849E1
2.833154758E1,-2.616452789E1,-2.561152267E1,5.803208923E1
2.834154358E1,-2.566933060E1,-2.561378860E1,5.913343811E1
2.835153958E1,-2.518421173E1,-2.563675690E1,6.025714874E1
2.836153558E1,-2.471978378E1,-2.550709343E1,6.130620575E1
2.837153058E1,-2.411824036E1,-2.516289520E1,6.243002319E1
2.838152658E1,-2.351360321E1,-2.486999512E1,6.360218048E1
2.839152258E1,-2.302344894E1,-2.430797577E1,6.548371887E1
2.840151858E1,-2.233253479E1,-2.372395706E1,6.669302368E1
2.841151358E1,-2.184053040E1,-2.318963051E1,6.771396637E1
2.842150958E1,-2.106747055E1,-2.255309296E1,6.904609680E1
2.843150558E1,-2.044100571E1,-2.195643234E1,7.011496735E1
2.844150158E1,-1.956539154E1,-2.129743958E1,7.110095978E1
2.845149758E1,-1.876718903E1,-2.059062195E1,7.257860565E1
2.846149258E1,-1.787951660E1,-1.990309143E1,7.364324951E1
2.847148858E1,-1.685884857E1,-1.907285690E1,7.490855408E1
2.848148458E1,-1.596626282E1,-1.841272926E1,7.548496246E1
2.849148058E1,-1.520806885E1,-1.775510216E1,7.613718414E1
2.850147658E1,-1.417399597E1,-1.721320915E1,7.657464600E1
2.851147158E1,-1.313968658E1,-1.665886688E1,7.694040680E1
2.852146758E1,-1.206243896E1,-1.590490723E1,7.718782043E1
2.853146358E1,-1.115949249E1,-1.522418880E1,7.697347260E1
2.854145958E1,-1.021961212E1,-1.449055576E1,7.684915924E1
2.855145558E1,-9.347549438E0,-1.370448685E1,7.658934021E1
2.856145058E1,-8.190216064E0,-1.303877449E1,7.624393463E1
2.857144658E1,-7.182922363E0,-1.254234886E1,7.577210999E1
2.858144258E1,-6.468887329E0,-1.231953049E1,7.490406036E1
2.859143858E1,-5.686721802E0,-1.195289993E1,7.391819763E1
2.860143358E1,-4.955833435E0,-1.181527138E1,7.283456421E1
2.861142958E1,-4.212074280E0,-1.148881340E1,7.154059601E1
2.862142558E1,-3.552810669E0,-1.106588840E1,7.048268127E1
2.863142158E1,-2.821365356E0,-1.052479553E1,6.918086243E1
2.864141758E1,-2.156265259E0,-9.722024918E0,6.792012024E1
2.865141258E1,-1.630661011E0,-8.711429596E0,6.680842590E1
2.866140858E1,-7.963104248E-1,-7.812792778E0,6.561755371E1
2.867140458E1,-5.031585693E-1,-6.637185097E0,6.469388580E1
2.868140058E1,1.251678467E-1,-5.801420212E0,6.352641296E1
2.869139558E1,3.804397583E-1,-4.850510597E0,6.233685303E1
2.870139158E1,5.275344849E-1,-3.878541946E0,6.103681183E1
2.871138758E1,9.091415405E-1,-3.088541985E0,6.014031982E1
2.872138358E1,7.666091919E-1,-2.269073486E0,5.894919586E1
2.873137958E1,1.101387024E0,-1.872388840E0,5.796864319E1
2.874137458E1,1.149192810E0,-1.188538551E0,5.683978271E1
2.875137058E1,1.245353699E0,-6.702499390E-1,5.600738525E1
2.876136658E1,1.500007629E0,-2.854919434E-1,5.522122192E1
2.877136258E1,1.469993591E0,1.405792236E-1,5.419810486E1
2.878135783E1,1.560615540E0,1.554222107E-1,5.345964050E1
2.879135283E1,1.655395508E0,5.625782013E-1,5.263665771E1
2.880134883E1,1.597358704E0,1.021602631E0,5.185511780E1
2.881134483E1,1.597358704E0,1.021602631E0,5.185511780E1
2.882134083E1,2.150764465E0,1.319576263E0,5.123091125E1
2.883133683E1,2.166534424E0,1.895460129E0,5.078343201E1
2.884133183E1,2.298095703E0,2.359552383E0,5.003567505E1
2.885132783E1,2.492462158E0,2.792766571E0,4.947584534E1
2.886132383E1,2.904792786E0,3.191112518E0,4.902754211E1
2.887131983E1,3.358459473E0,3.671066284E0,4.833288574E1
2.888131483E1,3.340896606E0,4.205751419E0,4.804904175E1
2.889131083E1,3.684158325E0,4.653511047E0,4.755157471E1
2.890130683E1,3.893188477E0,5.161785126E0,4.722589111E1
2.891130283E1,4.092315674E0,5.788242340E0,4.682662964E1
2.892129883E1,4.620620728E0,6.245006561E0,4.643156433E1
2.893129383E1,4.652633667E0,6.824405670E0,4.613233948E1
2.894128983E1,5.142929077E0,7.083557129E0,4.592395020E1
2.895128583E1,5.361747742E0,7.470678329E0,4.570567322E1
2.896128183E1,5.676513672E0,7.988536835E0,4.535502625E1
2.897127783E1,6.138328552E0,8.367780685E0,4.490000916E1
2.898127283E1,6.426605225E0,8.972524643E0,4.468528748E1
2.899126883E1,6.713218689E0,9.506385803E0,4.431668091E1
2.900126483E1,7.070228577E0,9.884365082E0,4.416070557E1
2.901126083E1,7.321388245E0,1.036355591E1,4.393800354E1
2.902125583E1,7.589775085E0,1.064977074E1,4.353494263E1
2.903125183E1,7.706451416E0,1.106399345E1,4.339541626E1
2.904124783E1,7.851821899E0,1.130348969E1,4.286541748E1
2.905124383E1,7.893539429E0,1.179875183E1,4.247525024E1
2.906123983E1,7.970474243E0,1.230825233E1,4.219761658E1
2.907123483E1,8.066734314E0,1.267923355E1,4.173535156E1
2.908123083E1,7.925216675E0,1.314861488E1,4.109420776E1
2.909122683E1,7.935760498E0,1.379417801E1,4.039073181E1
2.910122283E1,7.950813293E0,1.441667938E1,3.964401245E1
2.911121883E1,7.945404053E0,1.518758011E1,3.903016663E1
2.912121383E1,7.735313416E0,1.594344330E1,3.817723083E1
2.913120983E1,7.431983948E0,1.651590347E1,3.738226318E1
2.914120583E1,7.294067383E0,1.695003891E1,3.643902588E1
2.915120183E1,7.109489441E0,1.754440308E1,3.569525146E1
2.916119783E1,6.928909302E0,1.796164322E1,3.490774536E1
2.917119283E1,6.692161560E0,1.840365982E1,3.373597717E1
2.918118883E1,6.346443176E0,1.907527161E1,3.298751831E1
2.919118483E1,6.147331238E0,1.926820755E1,3.204006958E1
2.920118083E1,5.803207397E0,1.977059937E1,3.083070374E1
2.921117583E1,5.429855347E0,2.004730606E1,2.984904480E1
2.922117183E1,5.101249695E0,2.036754227E1,2.851135254E1
2.923116783E1,4.489761353E0,2.086690903E1,2.753187561E1
2.924116383E1,3.948760986E0,2.115405273E1,2.651838684E1
2.925115983E1,3.595848083E0,2.149776077E1,2.556842041E1
2.926115483E1,3.108238220E0,2.194014740E1,2.499285889E1
2.927115083E1,2.477241516E0,2.221016693E1,2.414172363E1
2.928114683E1,1.966926575E0,2.258806992E1,2.318634033E1
2.929114283E1,1.393951416E0,2.294702148E1,2.245716858E1
2.930113883E1,1.149032593E0,2.320185089E1,2.159448242E1
2.931113383E1,7.698974609E-1,2.366774750E1,2.127033997E1
2.932112983E1,6.757125854E-1,2.373384476E1,2.061422729E1
2.933112583E1,3.813552856E-1,2.430010605E1,2.014750671E1
2.934112183E1,2.451400757E-1,2.458730698E1,1.968698120E1
2.935111783E1,2.424163818E-1,2.479172134E1,1.923124695E1
2.936111283E1,-3.277587891E-2,2.526374435E1,1.898336792E1
2.937110883E1,4.653930664E-3,2.552080536E1,1.841525269E1
2.938110483E1,-9.399414062E-2,2.597625732E1,1.798385620E1
2.939110083E1,-3.748321533E-2,2.623460388E1,1.772122192E1
2.940109583E1,8.491516113E-2,2.653760910E1,1.742036438E1
2.941109183E1,-8.621215820E-2,2.683731842E1,1.717449951E1
2.942108783E1,4.343414307E-2,2.687014389E1,1.687159729E1
2.943108383E1,-2.494812012E-2,2.716370773E1,1.678369141E1
2.944107983E1,-2.598571777E-2,2.761520386E1,1.640994263E1
2.945107483E1,2.871093750E-1,2.773852921E1,1.634271240E1
2.946107083E1,9.400177002E-2,2.810330200E1,1.588360596E1
2.947106683E1,2.234725952E-1,2.834056854E1,1.573345947E1
2.948106283E1,2.169723511E-1,2.860649490E1,1.534245300E1
2.949105883E1,2.911834717E-1,2.909868240E1,1.500648499E1
2.950105383E1,6.608352661E-1,2.917290497E1,1.472747803E1
2.951104983E1,6.461944580E-1,2.958914566E1,1.414282227E1
2.952104583E1,7.806320190E-1,2.975007629E1,1.381018066E1
2.953104183E1,8.741226196E-1,2.978180695E1,1.333807373E1
2.954103783E1,9.719772339E-1,3.002338028E1,1.295431519E1
2.955103283E1,1.141387939E0,3.025836182E1,1.258560181E1
2.956102883E1,1.100685120E0,3.050709152E1,1.207733154E1
2.957102483E1,1.223724365E0,3.064014816E1,1.175138855E1
2.958102083E1,1.345962524E0,3.082416916E1,1.144947815E1
2.959101683E1,1.310081482E0,3.116424561E1,1.105674744E1
2.960101183E1,1.545928955E0,3.130785370E1,1.045112610E1
2.961100783E1,1.578193665E0,3.164389420E1,9.989471436E0
2.962100383E1,1.578941345E0,3.159912109E1,9.521774292E0
2.963099983E1,1.646316528E0,3.149222946E1,9.354721069E0
2.964099483E1,1.591705322E0,3.160675049E1,9.235046387E0
2.965099083E1,1.548805237E0,3.162778473E1,9.213439941E0
2.966098683E1,1.298835754E0,3.189699936E1,9.234298706E0
2.967098283E1,1.119712830E0,3.177820969E1,9.280685425E0
2.968097883E1,1.025405884E0,3.181271362E1,9.283813477E0
2.969097383E1,7.928848267E-1,3.180179596E1,9.647491455E0
2.970096983E1,6.926956177E-1,3.179852295E1,9.520370483E0
2.971096583E1,4.330444336E-1,3.183950043E1,9.643280029E0
2.972096183E1,4.168548584E-1,3.165311432E1,9.720901489E0
2.973095783E1,2.814941406E-1,3.152085876E1,9.952468872E0
2.974095283E1,1.883926392E-1,3.158786774E1,1.060693359E1
2.975094883E1,1.657028198E-1,3.145887756E1,1.066647339E1
2.976094483E1,-1.609954834E-1,3.147722626E1,1.098513794E1
2.977094083E1,-1.875534058E-1,3.131567383E1,1.106228638E1
2.978093683E1,-2.664413452E-1,3.140750885E1,1.116081238E1
2.979093246E1,-3.619842529E-1,3.151512146E1,1.124867249E1
2.980092846E1,-4.273300171E-1,3.141472244E1,1.105967712E1
2.981092446E1,-6.410293579E-1,3.152084351E1,1.113426208E1
2.982092046E1,-7.463073730E-1,3.156498337E1,1.076374817E1
2.983091646E1,-8.821868896E-1,3.151919174E1,1.059794617E1
2.984091146E1,-8.841857910E-1,3.171227264E1,1.053253174E1
2.985090746E1,-9.862747192E-1,3.160395432E1,1.012789917E1
2.986090346E1,-1.155921936E0,3.181014633E1,1.016941833E1
2.987089946E1,-1.253700256E0,3.184339523E1,1.001950073E1
2.988089546E1,-1.108596802E0,3.174071884E1,9.985916138E0
2.989089046E1,-1.193237305E0,3.189207077E1,1.020407104E1
2.990088646E1,-1.198616028E0,3.178487396E1,1.002409363E1
2.991088246E1,-1.265548706E0,3.190453720E1,9.972991943E0
2.992087846E1,-1.200798035E0,3.205312729E1,1.003947449E1
2.993087446E1,-1.135177612E0,3.206463242E1,9.874526978E0
2.994086946E1,-1.188034058E0,3.197814560E1,9.887954712E0
2.995086546E1,-1.030616760E0,3.182194901E1,9.611358643E0
2.996086146E1,-1.119667053E0,3.219273758E1,9.201843262E0
2.997085746E1,-1.099365234E0,3.216127396E1,8.923187256E0
2.998085346E1,-9.918899536E-1,3.217157364E1,8.554321289E0
2.999084846E1,-1.114768982E0,3.234177017E1,8.524047852E0
3.000084446E1,-9.511947632E-1,3.220798874E1,8.187988281E0
3.001084046E1,-9.447479248E-1,3.217800140E1,8.124221802E0
3.002083646E1,-9.113311768E-1,3.236077118E1,8.197586060E0
3.003083246E1,-8.661499023E-1,3.246114731E1,8.100814819E0
3.004082746E1,-9.929275513E-1,3.251684189E1,8.011001587E0
3.005082346E1,-9.422073364E-1,3.241818237E1,7.745834351E0
3.006081946E1,-9.616317749E-1,3.252204514E1,7.716506958E0
3.007081546E1,-1.009132385E0,3.262787628E1,7.394378662E0
3.008081146E1,-7.641143799E-1,3.256806946E1,7.303543091E0
3.009080646E1,-9.051284790E-1,3.270774841E1,7.297866821E0
3.010080246E1,-6.646423340E-1,3.260765839E1,6.955383301E0
3.011079846E1,-6.111984253E-1,3.260558701E1,6.866622925E0
3.012079446E1,-6.056823730E-1,3.293582916E1,6.594451904E0
3.013079046E1,-3.325424194E-1,3.284054565E1,6.564010620E0
3.014078546E1,-5.882415771E-1,3.303528595E1,6.465423584E0
3.015078146E1,-4.127120972E-1,3.290343475E1,6.160369873E0
3.016077746E1,-4.780044556E-1,3.303530121E1,5.943756104E0
3.017077346E1,-4.877929688E-1,3.307655716E1,5.923309326E0
3.018076946E1,-2.138900757E-1,3.298734665E1,5.450469971E0
3.019076446E1,-4.666366577E-1,3.308440018E1,5.064575195E0
3.020076046E1,-4.809875488E-1,3.317565155E1,4.573318481E0
3.021075646E1,-5.965347290E-1,3.331845856E1,4.320159912E0
3.022075246E1,-7.130355835E-1,3.349760437E1,4.216033936E0
3.023074846E1,-6.455383301E-1,3.329424667E1,4.059951782E0
3.024074346E1,-1.131668091E0,3.338852692E1,3.627105713E0
3.025073946E1,-1.272148132E0,3.326900101E1,3.278213501E0
3.026073546E1,-1.469940186E0,3.330649185E1,3.077682495E0
3.027073146E1,-1.675926208E0,3.320438004E1,3.145507812E0
3.028072746E1,-1.723571777E0,3.304778290E1,2.851806641E0
3.029072246E1,-2.091789246E0,3.312322617E1,2.680633545E0
3.030071846E1,-2.267738342E0,3.299885941E1,2.448333740E0
3.031071446E1,-2.301986694E0,3.298334122E1,2.262954712E0
3.032071046E1,-2.588478088E0,3.310612869E1,2.004837036E0
3.033070646E1,-2.632278442E0,3.282200241E1,1.617919922E0
3.034070146E1,-2.937500000E0,3.269900131E1,1.280548096E0
3.035069746E1,-3.075599670E0,3.258238602E1,1.027435303E0
3.036069346E1,-3.298507690E0,3.254201508E1,7.347106934E-1
3.037068946E1,-3.619613647E0,3.259352875E1,3.819732666E-1
3.038068546E1,-3.701667786E0,3.228713226E1,-4.548645020E-2
3.039068046E1,-4.124862671E0,3.232643127E1,-3.641052246E-1
3.040067646E1,-4.027404785E0,3.199499893E1,-8.152160645E-1
3.041067246E1,-4.070098877E0,3.192536163E1,-1.107360840E0
3.042066846E1,-4.152885437E0,3.187342453E1,-1.260086060E0
3.043066446E1,-4.242164612E0,3.159249115E1,-1.690093994E0
3.044066046E1,-4.351692200E0,3.140801239E1,-1.876342773E0
3.045065546E1,-4.326843262E0,3.129075623E1,-2.238922119E0
3.046065146E1,-4.448051453E0,3.117287064E1,-2.479537964E0
3.047064746E1,-4.488410950E0,3.112697601E1,-2.350723267E0
3.048064346E1,-4.488632202E0,3.080100632E1,-2.714462280E0
3.049063946E1,-4.745117188E0,3.067391205E1,-2.788940430E0
3.050063446E1,-4.682052612E0,3.051867676E1,-3.285903931E0
3.051063046E1,-4.729179382E0,3.043488312E1,-3.613510132E0
3.052062646E1,-4.677886963E0,3.045428467E1,-3.666183472E0
3.053062246E1,-4.618698120E0,3.013003159E1,-4.170486450E0
3.054061846E1,-4.618698120E0,3.013003159E1,-4.170486450E0
