"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.048643746E1,4.172136188E-1,7.498697378E-3,1.228146404E-1
4.049643246E1,4.574311376E-1,1.057568658E-2,6.807831675E-2
4.050642846E1,4.776559770E-1,-3.912981600E-2,6.440049410E-2
4.051642446E1,4.963459969E-1,-1.341370940E-1,1.084981933E-1
4.052642046E1,5.092481971E-1,-2.373446971E-1,1.353045106E-1
4.053641646E1,5.007734299E-1,-3.376798034E-1,1.130102277E-1
4.054641146E1,4.944119155E-1,-4.127258062E-1,3.118699789E-2
4.055640746E1,4.866500497E-1,-4.572999775E-1,-9.824258089E-2
4.056640346E1,4.726839066E-1,-4.588336945E-1,-2.502859235E-1
4.057639946E1,4.705007672E-1,-3.988471925E-1,-4.182328284E-1
4.058639446E1,4.940271378E-1,-3.275735378E-1,-5.531495810E-1
4.059639046E1,5.411062241E-1,-2.634383142E-1,-6.196206212E-1
4.060638646E1,5.945950150E-1,-1.950427443E-1,-6.220079064E-1
4.061638246E1,6.334876418E-1,-1.500784159E-1,-5.787054300E-1
4.062637846E1,6.573873758E-1,-1.474980712E-1,-5.110270381E-1
4.063637346E1,6.648139954E-1,-1.876374781E-1,-4.258584976E-1
4.064636946E1,6.335495710E-1,-2.747297585E-1,-3.300624788E-1
4.065636546E1,5.449535847E-1,-3.835439384E-1,-2.731394470E-1
4.066636146E1,4.223096371E-1,-4.653050900E-1,-2.746236324E-1
4.067635646E1,3.008641005E-1,-4.907768369E-1,-3.351513147E-1
4.068635246E1,2.061391920E-1,-4.619702399E-1,-4.070952833E-1
4.069634846E1,1.394155473E-1,-4.049137235E-1,-4.462992251E-1
4.070634446E1,9.092444927E-2,-3.449438512E-1,-4.220692515E-1
4.071634046E1,5.754841119E-2,-2.890762389E-1,-3.401466310E-1
4.072633546E1,5.515848845E-2,-2.531504631E-1,-2.351259440E-1
4.073633146E1,8.222138882E-2,-2.379735857E-1,-1.341975331E-1
4.074632746E1,1.477668434E-1,-2.346523553E-1,-3.957436234E-2
4.075632346E1,2.058503032E-1,-2.366979867E-1,1.239804551E-2
4.076631846E1,2.253244072E-1,-2.324390709E-1,1.106939372E-2
4.077631446E1,2.250888348E-1,-2.321281284E-1,-6.446466316E-3
4.078631046E1,2.419924438E-1,-2.381396741E-1,-1.357867755E-2
4.079630675E1,2.844232023E-1,-2.557119131E-1,4.787696525E-3
4.080630175E1,3.562244177E-1,-2.914558053E-1,4.325306043E-2
4.081629775E1,4.475239515E-1,-3.297399879E-1,9.641651809E-2
4.082629375E1,5.494804382E-1,-3.702077866E-1,1.456325352E-1
4.083628975E1,6.354526281E-1,-4.069212675E-1,1.775675863E-1
4.084628575E1,6.842311025E-1,-4.324673712E-1,1.870702803E-1
4.085628075E1,6.659009457E-1,-4.419711530E-1,1.633317620E-1
4.086627675E1,5.780901313E-1,-4.207532108E-1,1.173941046E-1
4.087627275E1,4.357461929E-1,-3.670978248E-1,7.836040109E-2
4.088626875E1,2.796809375E-1,-3.027942181E-1,7.003908604E-2
4.089626375E1,1.355793178E-1,-2.514930069E-1,9.453491122E-2
4.090625975E1,-1.075870730E-2,-2.132108659E-1,1.371241808E-1
4.091625575E1,-1.353409141E-1,-1.885498762E-1,1.662199348E-1
4.092625175E1,-2.349916101E-1,-1.661249846E-1,1.614507437E-1
4.093624675E1,-2.950721979E-1,-1.374624968E-1,1.232990175E-1
4.094624275E1,-3.338853717E-1,-8.922705799E-2,5.936157703E-2
4.095623875E1,-3.726988137E-1,-4.760849848E-2,-1.066364814E-3
4.096623475E1,-4.302931428E-1,-2.429545112E-2,-2.893954143E-2
4.097623075E1,-5.032157302E-1,-1.943752542E-2,-2.289389819E-2
4.098622575E1,-5.557069182E-1,-1.788650081E-2,-2.770253923E-3
4.099622175E1,-6.118337512E-1,3.285806254E-2,4.325537942E-3
4.100621775E1,-7.077628970E-1,1.005090177E-1,-4.056495149E-3
4.101621375E1,-8.482554555E-1,1.540057212E-1,1.087753195E-2
4.102620875E1,-9.746029973E-1,1.963654310E-1,4.922385514E-2
4.103620475E1,-1.066974759E0,2.416931987E-1,1.235878244E-1
4.104620075E1,-1.129110575E0,2.313372195E-1,2.446351349E-1
4.105619675E1,-1.114064813E0,2.069858909E-1,3.512128890E-1
4.106619175E1,-9.828384519E-1,1.812115610E-1,3.955976367E-1
4.107618775E1,-7.901524305E-1,1.261167526E-1,3.682470024E-1
4.108618375E1,-6.003295183E-1,7.006840408E-2,2.672258615E-1
4.109617975E1,-4.409611523E-1,6.492121518E-2,9.260170162E-2
4.110617575E1,-2.945634425E-1,1.336358339E-1,-1.338202506E-1
4.111617075E1,-1.861700118E-1,2.487353832E-1,-3.478113413E-1
4.112616675E1,-1.295978129E-1,3.697728813E-1,-4.690408111E-1
4.113616275E1,-1.301865578E-1,4.563190639E-1,-4.978489876E-1
4.114615875E1,-1.336100399E-1,5.195994973E-1,-4.699792862E-1
4.115615375E1,-1.296460479E-1,5.320506692E-1,-3.810209930E-1
4.116614975E1,-1.358948946E-1,4.837331772E-1,-2.474685311E-1
4.117614575E1,-1.457428336E-1,4.031711519E-1,-1.267964095E-1
4.118614175E1,-1.631758809E-1,3.043676317E-1,-6.638100743E-2
4.119613775E1,-1.919829845E-1,2.362593114E-1,-8.619294316E-2
4.120613275E1,-2.116245925E-1,2.515051067E-1,-1.778765321E-1
4.121612875E1,-2.190324664E-1,2.952924669E-1,-2.796223760E-1
4.122612475E1,-2.396216244E-1,3.159966767E-1,-3.202675581E-1
4.123612075E1,-2.702979445E-1,3.343642950E-1,-2.802264392E-1
4.124611575E1,-2.995274663E-1,3.200151622E-1,-2.021641135E-1
4.125611175E1,-2.800151408E-1,2.861355245E-1,-1.243780926E-1
4.126610775E1,-2.344327271E-1,2.439268231E-1,-2.693702653E-2
4.127610375E1,-1.807845831E-1,1.836280227E-1,6.373413652E-2
4.128609875E1,-1.239852086E-1,1.273365319E-1,1.144977212E-1
4.129609475E1,-7.993652672E-2,8.209910244E-2,1.301649064E-1
4.130609075E1,-4.110071063E-2,5.527201295E-2,1.193087995E-1
4.131608675E1,-7.098688744E-3,4.130528867E-2,8.166086674E-2
4.132608275E1,-4.371611401E-3,2.977939509E-2,4.889307171E-2
4.133607775E1,-1.598600298E-2,6.753105670E-3,3.814430535E-2
4.134607375E1,-3.977815434E-2,-1.831416413E-2,6.518337876E-2
4.135606975E1,-4.642933235E-2,-4.512779042E-2,1.202272698E-1
4.136606575E1,-2.755630761E-2,-7.782687992E-2,1.782431751E-1
4.137606075E1,2.677756175E-2,-1.249688268E-1,2.300631553E-1
4.138605675E1,1.113901809E-1,-1.780895740E-1,2.684294581E-1
4.139605275E1,2.007722110E-1,-2.296583951E-1,2.864362895E-1
4.140604875E1,2.846732438E-1,-2.675104439E-1,2.852288187E-1
4.141604375E1,3.489453793E-1,-2.878844738E-1,2.643325627E-1
4.142603975E1,3.808612525E-1,-3.058679998E-1,2.420805246E-1
4.143603575E1,3.681854904E-1,-3.123219311E-1,2.354747057E-1
4.144603175E1,2.986948192E-1,-2.965395153E-1,2.443552762E-1
4.145602675E1,2.027865350E-1,-2.714104354E-1,2.638337910E-1
4.146602275E1,1.315858662E-1,-2.417548001E-1,2.885971963E-1
4.147601875E1,9.653358161E-2,-2.084539980E-1,3.206476867E-1
4.148601475E1,1.024876088E-1,-1.955720186E-1,3.756206632E-1
4.149601075E1,1.469340622E-1,-2.171975523E-1,4.373748004E-1
4.150600575E1,2.469474822E-1,-2.853624821E-1,4.966314435E-1
4.151600175E1,3.983227909E-1,-3.380902410E-1,5.514705181E-1
4.152599775E1,5.683667064E-1,-3.943692446E-1,5.694345832E-1
4.153599375E1,7.172030210E-1,-4.999961257E-1,5.648546219E-1
4.154598875E1,8.010505438E-1,-6.056037545E-1,5.334780812E-1
4.155598475E1,8.209601641E-1,-6.979473829E-1,5.000032187E-1
4.156598075E1,8.024480343E-1,-7.597953081E-1,4.517870247E-1
4.157597675E1,7.556442022E-1,-7.849916220E-1,3.868573010E-1
4.158597275E1,7.105979323E-1,-7.524632215E-1,3.198755980E-1
4.159596775E1,6.750382185E-1,-7.183933258E-1,2.494566292E-1
4.160596375E1,6.647698879E-1,-7.138739228E-1,2.003247738E-1
4.161595975E1,6.572445631E-1,-7.234886289E-1,1.859286726E-1
4.162595575E1,6.691853404E-1,-7.751585245E-1,1.950582564E-1
4.163595075E1,6.894473433E-1,-8.559874296E-1,1.914761215E-1
4.164594675E1,7.116810083E-1,-9.215344787E-1,1.731357276E-1
4.165594275E1,7.385668755E-1,-9.749964476E-1,1.331557184E-1
4.166593875E1,7.633835673E-1,-1.061131358E0,8.617809415E-2
4.167593375E1,8.038557768E-1,-1.165316701E0,3.671265766E-2
4.168592975E1,8.650775552E-1,-1.281996727E0,-1.109374687E-2
4.169592575E1,9.215173721E-1,-1.420262933E0,-6.527303159E-2
4.170592175E1,9.674299955E-1,-1.565120220E0,-1.153359264E-1
4.171591675E1,1.024587154E0,-1.684803486E0,-1.623835564E-1
4.172591275E1,1.104168773E0,-1.783198237E0,-2.008590400E-1
4.173590875E1,1.217867494E0,-1.849030137E0,-2.275209129E-1
4.174590475E1,1.348403692E0,-1.884588957E0,-2.526435852E-1
4.175590075E1,1.460288286E0,-1.889008880E0,-2.808193862E-1
4.176589575E1,1.544222832E0,-1.882720351E0,-3.078912199E-1
4.177589175E1,1.562013984E0,-1.861903787E0,-3.322459757E-1
4.178588775E1,1.517513275E0,-1.811667562E0,-3.439204693E-1
4.179588375E1,1.421844721E0,-1.754700303E0,-3.436110616E-1
4.180587875E1,1.318194747E0,-1.700316906E0,-3.418608308E-1
4.181587475E1,1.237837434E0,-1.644863009E0,-3.597227931E-1
4.182587075E1,1.210104585E0,-1.568225741E0,-3.663199544E-1
4.183586675E1,1.220498800E0,-1.486468911E0,-3.567281961E-1
4.184586175E1,1.262968779E0,-1.442600965E0,-3.455413282E-1
4.185585775E1,1.302981734E0,-1.449795842E0,-3.021647930E-1
4.186585375E1,1.320212841E0,-1.446862936E0,-2.148815691E-1
4.187584975E1,1.292872190E0,-1.466771483E0,-1.262788475E-1
4.188584475E1,1.249338508E0,-1.531490803E0,-5.664490536E-2
4.189584075E1,1.221673727E0,-1.597340107E0,-9.603290819E-3
4.190583675E1,1.231641889E0,-1.658190966E0,1.317925379E-2
4.191583275E1,1.275304437E0,-1.723302841E0,2.338644862E-2
4.192582875E1,1.345812082E0,-1.783375502E0,3.421433270E-2
4.193582375E1,1.432458282E0,-1.827367306E0,5.967982858E-2
4.194581975E1,1.532267809E0,-1.866738915E0,9.566206485E-2
4.195581575E1,1.627401471E0,-1.893512368E0,1.306557357E-1
4.196581175E1,1.700810552E0,-1.911091685E0,1.563198268E-1
4.197580675E1,1.725614190E0,-1.912004471E0,1.977526695E-1
4.198580275E1,1.690599203E0,-1.917865276E0,2.169727087E-1
4.199579875E1,1.615705848E0,-1.905961037E0,2.015869170E-1
4.200579475E1,1.516907930E0,-1.876475334E0,1.463622749E-1
4.201578975E1,1.398065686E0,-1.813213706E0,3.987650946E-2
4.202578575E1,1.265479445E0,-1.718632340E0,-1.023445502E-1
4.203578175E1,1.120970726E0,-1.593217373E0,-2.280823439E-1
4.204577775E1,9.659718275E-1,-1.441794515E0,-3.002020717E-1
4.205577275E1,7.965024710E-1,-1.275945306E0,-3.213896155E-1
4.206576875E1,6.127774119E-1,-1.102518916E0,-3.195450902E-1
4.207576475E1,4.287469983E-1,-9.233354926E-1,-3.331292570E-1
4.208576075E1,2.885968387E-1,-7.806974053E-1,-3.526678085E-1
4.209575675E1,2.329801321E-1,-6.628056169E-1,-3.752313852E-1
4.210575175E1,2.609435916E-1,-5.934829712E-1,-3.736151159E-1
4.211574775E1,3.321728706E-1,-5.659384131E-1,-3.423938453E-1
4.212574375E1,4.332254529E-1,-5.668803453E-1,-2.871771753E-1
4.213573975E1,5.508689880E-1,-6.124204993E-1,-2.131778449E-1
4.214573475E1,6.416146159E-1,-6.688715219E-1,-1.674452424E-1
4.215573075E1,6.960424185E-1,-7.388519645E-1,-1.747122109E-1
4.216572675E1,7.008680701E-1,-8.072507381E-1,-2.015715241E-1
4.217572275E1,6.834383011E-1,-8.404594660E-1,-2.431736290E-1
4.218571775E1,6.459599137E-1,-8.669957519E-1,-2.852507830E-1
4.219571375E1,5.814726949E-1,-8.826618791E-1,-2.964216173E-1
4.220570975E1,4.848265648E-1,-8.751773238E-1,-2.866299748E-1
4.221570575E1,3.514651358E-1,-8.393173814E-1,-2.733784914E-1
4.222570175E1,1.856767088E-1,-7.945387363E-1,-2.719039023E-1
4.223569675E1,-1.629595086E-2,-7.212273479E-1,-2.807147205E-1
4.224569275E1,-2.461837381E-1,-6.204205751E-1,-2.706924677E-1
4.225568875E1,-4.903399348E-1,-5.005408525E-1,-2.254787236E-1
4.226568475E1,-6.642728448E-1,-3.894526660E-1,-1.451750994E-1
4.227567975E1,-7.242709994E-1,-3.380148411E-1,-4.787043855E-2
4.228567575E1,-6.656870246E-1,-3.295001984E-1,4.412526637E-2
4.229567175E1,-5.177714229E-1,-3.626680672E-1,1.087759659E-1
4.230566775E1,-2.962973714E-1,-4.296289682E-1,1.416835785E-1
4.231566275E1,-2.990479209E-2,-5.424632430E-1,1.505908966E-1
4.232565875E1,2.519777715E-1,-6.757028103E-1,1.244732663E-1
4.233565475E1,5.132377744E-1,-8.257157803E-1,5.767586082E-2
4.234565075E1,7.312031388E-1,-9.624816179E-1,-5.398115888E-2
4.235564575E1,8.939102292E-1,-1.047131300E0,-1.916524470E-1
4.236564175E1,1.016194105E0,-1.074049234E0,-3.366360068E-1
4.237563775E1,1.113783121E0,-1.085655808E0,-4.476526678E-1
4.238563375E1,1.216503620E0,-1.056785226E0,-4.996641874E-1
4.239562975E1,1.318002701E0,-9.892900586E-1,-5.190814137E-1
4.240562475E1,1.388893366E0,-9.290602207E-1,-5.152251720E-1
4.241562075E1,1.414080143E0,-8.824664354E-1,-4.969072938E-1
4.242561675E1,1.367995739E0,-8.655830622E-1,-4.742134213E-1
4.243561275E1,1.248570561E0,-8.853558898E-1,-4.428278208E-1
4.244560775E1,1.097100019E0,-9.364832640E-1,-4.067971110E-1
4.245560375E1,9.682443738E-1,-1.004752755E0,-3.824674785E-1
4.246559975E1,9.027516842E-1,-1.070896149E0,-3.830789626E-1
4.247559575E1,9.215283990E-1,-1.121114016E0,-3.961274922E-1
4.248559075E1,1.014455438E0,-1.164564848E0,-4.194839299E-1
4.249558675E1,1.138322830E0,-1.185799122E0,-4.334956706E-1
4.250558275E1,1.268235087E0,-1.184314966E0,-4.308921695E-1
4.251557875E1,1.388729334E0,-1.168951869E0,-4.138741493E-1
4.252557375E1,1.476795554E0,-1.157043219E0,-3.794698417E-1
4.253556975E1,1.521849155E0,-1.155192733E0,-3.421615660E-1
4.254556575E1,1.527695775E0,-1.153734207E0,-3.147648275E-1
4.255556175E1,1.530332446E0,-1.149656296E0,-2.960970998E-1
4.256555775E1,1.542172432E0,-1.163586497E0,-2.810371816E-1
4.257555275E1,1.558204412E0,-1.170611501E0,-2.542669773E-1
4.258554875E1,1.570524216E0,-1.202157974E0,-2.267069966E-1
4.259554475E1,1.569422841E0,-1.248399377E0,-2.041150481E-1
4.260554075E1,1.565056562E0,-1.299934506E0,-1.771643907E-1
4.261553575E1,1.576578498E0,-1.372935295E0,-1.515814960E-1
4.262553175E1,1.621043086E0,-1.455999851E0,-1.141611636E-1
4.263552775E1,1.687481999E0,-1.516159654E0,-7.578587532E-2
4.264552375E1,1.763089895E0,-1.560554981E0,-4.490013048E-2
4.265551875E1,1.815226197E0,-1.605898738E0,-9.256199002E-3
4.266551475E1,1.840792060E0,-1.634918928E0,2.614067309E-2
4.267551075E1,1.836758375E0,-1.644597650E0,5.887476727E-2
4.268550675E1,1.805284023E0,-1.630716443E0,8.045729250E-2
4.269550175E1,1.729235768E0,-1.606488585E0,7.892689109E-2
4.270549775E1,1.636093259E0,-1.556769729E0,7.020317018E-2
4.271549375E1,1.558897972E0,-1.497020960E0,5.473375320E-2
4.272548975E1,1.516390443E0,-1.444280028E0,5.424559489E-2
4.273548475E1,1.503404140E0,-1.403352380E0,7.375974208E-2
4.274548075E1,1.507250190E0,-1.392729282E0,1.079555228E-1
4.275547675E1,1.499919772E0,-1.406735539E0,1.254154593E-1
4.276547275E1,1.475265861E0,-1.419917583E0,1.277278960E-1
4.277546775E1,1.434819341E0,-1.421232224E0,1.121145785E-1
4.278546375E1,1.403290987E0,-1.400745034E0,8.024080098E-2
4.279546008E1,1.383421540E0,-1.387510777E0,6.406924874E-2
4.280545608E1,1.383613586E0,-1.385165930E0,7.852195948E-2
4.281545208E1,1.394865394E0,-1.385622144E0,1.143356636E-1
4.282544708E1,1.412575722E0,-1.390754819E0,1.400612742E-1
4.283544308E1,1.434100866E0,-1.387691379E0,1.249295026E-1
4.284543908E1,1.443629146E0,-1.366331816E0,7.026226819E-2
4.285543508E1,1.437075257E0,-1.333936930E0,-1.188687049E-2
4.286543008E1,1.417063475E0,-1.270606160E0,-9.591812640E-2
4.287542608E1,1.387509465E0,-1.205311537E0,-1.590320170E-1
4.288542208E1,1.353569865E0,-1.151515603E0,-1.881691217E-1
4.289541808E1,1.328285336E0,-1.113886714E0,-1.766184717E-1
4.290541308E1,1.332382917E0,-1.101990700E0,-1.269483864E-1
4.291540908E1,1.391055942E0,-1.125552416E0,-6.217722222E-2
4.292540508E1,1.499500632E0,-1.165514231E0,-9.076184593E-3
4.293540108E1,1.612951398E0,-1.231257081E0,4.740726203E-3
4.294539608E1,1.709319711E0,-1.301382303E0,-2.083520778E-2
4.295539208E1,1.770506382E0,-1.361657262E0,-5.672457814E-2
4.296538808E1,1.806915283E0,-1.387621164E0,-8.506807685E-2
4.297538408E1,1.806623459E0,-1.372679830E0,-8.736724406E-2
4.298537908E1,1.768250465E0,-1.343019128E0,-7.605732977E-2
4.299537508E1,1.712163806E0,-1.292870998E0,-5.570309237E-2
4.300537108E1,1.670428276E0,-1.215562582E0,-4.682863876E-2
4.301536708E1,1.626211524E0,-1.143313646E0,-5.161692202E-2
4.302536308E1,1.588738441E0,-1.089865565E0,-6.954319775E-2
4.303535808E1,1.548408151E0,-1.044311047E0,-6.535622478E-2
4.304535408E1,1.499673843E0,-1.025048375E0,-3.718450293E-2
4.305535008E1,1.436734557E0,-1.002576232E0,1.184013113E-2
4.306534608E1,1.352543473E0,-9.826191068E-1,7.170479745E-2
4.307534108E1,1.237344623E0,-9.613586664E-1,1.203612685E-1
4.308533708E1,1.115697026E0,-9.236160517E-1,1.403182000E-1
4.309533308E1,1.006418109E0,-8.754040599E-1,1.366351843E-1
4.310532908E1,9.438186288E-1,-8.424866199E-1,1.218288094E-1
4.311532408E1,9.403119087E-1,-8.269961476E-1,1.138809472E-1
4.312532008E1,9.808472991E-1,-8.165163398E-1,1.078342423E-1
4.313531608E1,1.039725542E0,-8.274711370E-1,1.069459617E-1
4.314531208E1,1.093239069E0,-8.515346646E-1,1.294456720E-1
4.315530708E1,1.133597970E0,-8.723091483E-1,1.594493687E-1
4.316530308E1,1.148110271E0,-8.972334266E-1,1.942899078E-1
4.317529908E1,1.151293039E0,-9.074897170E-1,2.295227647E-1
4.318529508E1,1.160958409E0,-9.203607440E-1,2.504642904E-1
4.319529108E1,1.182657361E0,-9.418449998E-1,2.632628977E-1
4.320528608E1,1.197049618E0,-9.676425457E-1,2.529122531E-1
4.321528208E1,1.200337887E0,-9.965513945E-1,2.360400409E-1
4.322527808E1,1.179056883E0,-1.019631386E0,2.142415345E-1
4.323527408E1,1.133566380E0,-1.035511255E0,2.056425512E-1
4.324526908E1,1.052609682E0,-1.044854641E0,2.047203034E-1
4.325526508E1,9.674863219E-1,-1.030886292E0,2.011139244E-1
4.326526108E1,8.913660049E-1,-9.941044450E-1,2.023688108E-1
4.327525708E1,8.222920299E-1,-9.564082026E-1,1.965012699E-1
4.328525208E1,7.787882090E-1,-9.306125641E-1,1.606692374E-1
4.329524808E1,7.551261187E-1,-8.391948938E-1,1.507023871E-1
4.330524408E1,7.043950558E-1,-7.612193823E-1,7.997467369E-2
4.331524008E1,6.301295161E-1,-7.290008664E-1,1.848065481E-2
4.332523508E1,5.589376092E-1,-6.801105738E-1,-1.866324991E-2
4.333523108E1,4.915542305E-1,-6.267492175E-1,-5.273819342E-2
4.334522708E1,4.479902387E-1,-5.861021876E-1,-7.215157896E-2
4.335522308E1,4.492695332E-1,-5.454597473E-1,-8.400075883E-2
4.336521808E1,4.727301300E-1,-5.240700841E-1,-1.032450274E-1
4.337521408E1,4.773970544E-1,-5.091418624E-1,-1.166789979E-1
4.338521008E1,4.762284756E-1,-5.026102066E-1,-1.055917218E-1
4.339520608E1,4.551784098E-1,-5.074652433E-1,-8.254650235E-2
4.340520208E1,4.049314857E-1,-5.354614258E-1,-5.451859906E-2
4.341519708E1,3.309079111E-1,-5.634329915E-1,-2.954282798E-2
4.342519308E1,2.482199669E-1,-5.549382567E-1,-1.392791420E-2
4.343518908E1,1.746343225E-1,-5.279441476E-1,-1.626176015E-2
4.344518508E1,1.292039901E-1,-4.841279685E-1,-2.864039689E-2
4.345518008E1,1.317564696E-1,-4.118241370E-1,-5.625395477E-2
4.346517608E1,1.523863822E-1,-3.336593211E-1,-8.463046700E-2
4.347517208E1,1.922093332E-1,-2.786947489E-1,-9.944676608E-2
4.348516808E1,2.535323501E-1,-2.395769060E-1,-1.073598191E-1
4.349516308E1,3.434343934E-1,-2.249690741E-1,-9.507359564E-2
4.350515908E1,4.328047633E-1,-2.340203673E-1,-8.386541903E-2
4.351515508E1,4.771950543E-1,-2.672901154E-1,-9.689877927E-2
4.352515108E1,4.507045746E-1,-3.143556118E-1,-1.247447953E-1
4.353514608E1,4.030622542E-1,-3.432148993E-1,-1.464780271E-1
4.354514208E1,3.452312052E-1,-3.982366025E-1,-1.888459921E-1
4.355513808E1,2.826055586E-1,-4.688496888E-1,-2.121780217E-1
4.356513408E1,2.140235603E-1,-5.641764402E-1,-2.470435947E-1
4.357512908E1,1.389351785E-1,-5.998989940E-1,-2.915209830E-1
4.358512508E1,6.915768981E-2,-6.145397425E-1,-3.015105128E-1
4.359512108E1,1.004873309E-3,-5.526789427E-1,-2.859467566E-1
4.360511708E1,-3.509347886E-2,-4.116733372E-1,-2.020928562E-1
4.361511308E1,-5.432435498E-2,-3.017657697E-1,-1.488017738E-1
4.362510808E1,-4.760732874E-2,-2.109927237E-1,-6.917246431E-2
4.363510408E1,-2.726510726E-2,-9.432723373E-2,-1.655194536E-2
4.364510008E1,-1.356633753E-2,2.802077681E-2,-5.648698192E-3
4.365509608E1,-1.264004968E-2,1.227919832E-1,-1.031277329E-2
4.366509108E1,-1.786463894E-2,1.778989136E-1,-1.353386603E-2
4.367508708E1,-3.339054435E-2,1.973340064E-1,5.827665329E-3
4.368508308E1,-4.635348171E-2,1.751868874E-1,3.801809251E-2
4.369507908E1,-4.474466294E-2,1.212845445E-1,7.174519449E-2
4.370507408E1,-2.634195238E-2,7.249197364E-2,8.124309033E-2
4.371507008E1,-1.737311482E-3,3.142976761E-2,6.967037171E-2
4.372506608E1,2.113791183E-2,-9.438302368E-3,3.221434727E-2
4.373506208E1,4.390761256E-2,-2.515192702E-2,-2.420962974E-2
4.374505708E1,5.575548112E-2,-1.347556431E-2,-7.957781106E-2
4.375505308E1,3.906354681E-2,1.881078072E-2,-1.097039431E-1
4.376504908E1,-1.273733191E-2,5.769027025E-2,-1.038119644E-1
4.377504508E1,-7.315276563E-2,8.623224497E-2,-6.696756184E-2
4.378504008E1,-1.398462951E-1,1.239878759E-1,-3.770954534E-2
4.379503587E1,-1.936046034E-1,1.534581482E-1,-2.155321091E-2
4.380503187E1,-2.181195319E-1,1.614601463E-1,-2.879993990E-2
4.381502787E1,-2.143215090E-1,1.639223099E-1,-4.187528044E-2
4.382502388E1,-1.942178458E-1,1.489654779E-1,-5.183070898E-2
4.383501888E1,-1.650954485E-1,1.334180236E-1,-5.208967999E-2
4.384501488E1,-1.205327660E-1,1.045072824E-1,-3.284674510E-2
4.385501087E1,-7.556236535E-2,5.592938885E-2,4.835684318E-3
4.386500687E1,-3.870954365E-2,-3.827154404E-3,4.863429815E-2
4.387500187E1,-1.576705463E-2,-7.168366015E-2,9.310097992E-2
4.388499788E1,1.212316565E-2,-1.256203949E-1,1.314979047E-1
4.389499388E1,5.742843822E-2,-1.679601669E-1,1.454284936E-1
4.390498988E1,1.046894267E-1,-1.975987554E-1,1.346994042E-1
4.391498487E1,1.460921764E-1,-1.898293197E-1,9.530328214E-2
4.392498087E1,1.901943982E-1,-1.544577479E-1,4.917280748E-2
4.393497687E1,2.147861719E-1,-1.043272540E-1,1.040523779E-2
4.394497288E1,2.043918520E-1,-5.006214976E-2,-2.362223109E-3
4.395496788E1,1.590437293E-1,3.849801142E-4,6.832623854E-3
4.396496388E1,8.283656836E-2,2.606291324E-2,3.373507783E-2
4.397495987E1,-1.713709440E-3,3.400464728E-2,5.644801259E-2
4.398495587E1,-7.046694309E-2,3.074866720E-2,6.003555283E-2
4.399495087E1,-1.143400222E-1,6.419490092E-3,3.086039610E-2
4.400494688E1,-1.335813701E-1,-1.364796143E-2,-1.666025259E-2
4.401494288E1,-1.302810013E-1,-2.163145132E-2,-6.105491519E-2
4.402493888E1,-1.111781523E-1,-1.672004908E-2,-8.775869757E-2
4.403493487E1,-7.942308486E-2,1.062978897E-2,-9.646759927E-2
4.404492987E1,-4.637831077E-2,4.260290414E-2,-8.391691744E-2
4.405492587E1,-3.035106510E-2,6.096374243E-2,-5.607476830E-2
4.406492188E1,-2.978727221E-2,6.390386820E-2,-2.326275967E-2
4.407491788E1,-3.987529874E-2,4.837650061E-2,-7.314528339E-4
4.408491288E1,-4.674492776E-2,1.784628816E-2,1.069324184E-2
4.409490887E1,-3.953548521E-2,-1.276088879E-2,2.661414212E-3
4.410490487E1,-1.777106524E-2,-2.539306134E-2,-2.102021128E-2
4.411490087E1,5.658747163E-3,-2.905591950E-2,-5.201042071E-2
